timestamp,acc_x,acc_y,acc_z
0,39,-3,146
0,40,-3,145
1,39,-2,145
3,40,-4,143
3,41,-4,143
4,42,-4,143
4,42,-4,143
4,43,-4,144
5,65,36,132
5,65,35,132
5,64,34,131
6,61,31,131
6,58,29,132
6,58,27,133
7,56,27,133
7,59,26,132
7,57,26,132
7,61,25,132
8,62,27,131
8,64,25,131
8,61,24,131
8,59,23,130
9,56,22,128
9,58,23,132
9,66,28,138
9,67,29,136
10,65,28,134
10,64,26,134
10,65,23,131
10,60,17,127
11,53,11,125
11,53,10,127
11,60,15,133
11,61,18,135
12,64,19,137
12,64,20,139
12,68,19,140
12,70,20,141
13,69,20,141
13,69,20,140
13,67,17,137
13,65,15,136
14,63,13,136
14,59,11,134
14,57,11,135
14,57,13,137
15,58,14,137
15,60,15,137
15,60,16,138
15,59,15,136
16,62,16,136
16,63,18,137
16,64,18,134
16,63,17,136
17,63,16,136
17,63,15,134
17,62,13,135
17,62,12,135
18,60,10,135
18,59,11,135
18,61,12,135
19,62,13,136
19,63,13,135
19,63,12,135
20,63,12,134
20,63,10,132
20,63,11,133
20,62,11,132
21,63,8,130
21,63,9,134
21,63,9,135
22,64,10,136
22,64,11,136
22,65,11,137
22,64,10,138
23,64,8,136
23,64,8,134
24,66,8,134
24,66,10,134
24,66,10,133
25,66,10,133
25,66,11,133
26,64,11,134
27,63,10,134
28,64,11,133
28,64,10,133
28,64,10,135
28,64,9,134
28,65,9,135
29,65,10,136
29,66,10,136
29,65,10,135
29,65,9,135
30,66,8,134
30,66,8,134
30,66,9,135
30,65,8,134
31,65,9,135
31,65,9,135
34,64,9,135
55,64,10,135
77,64,10,135
100,64,10,134
121,64,10,134
144,64,9,135
165,63,9,134
187,63,11,135
209,64,9,134
231,64,10,134
253,63,9,135
275,63,8,135
296,64,9,136
318,64,7,134
340,64,5,135
362,65,4,132
384,66,1,130
406,69,1,129
428,72,-2,127
450,78,-8,120
471,84,-11,115
494,93,-11,109
516,94,-10,107
538,93,-7,103
560,99,-2,106
581,101,4,107
603,109,7,107
625,114,12,108
647,118,14,113
670,123,23,116
691,126,28,117
713,126,36,118
734,121,40,118
757,119,47,120
778,117,54,118
801,114,58,117
823,106,62,116
844,99,68,116
866,92,75,120
887,76,76,127
909,64,74,129
932,59,70,127
953,51,70,129
976,47,71,129
998,46,76,137
1019,42,75,134
1042,36,74,130
1064,31,72,130
1085,27,68,130
1107,28,66,131
1129,18,59,129
1151,19,56,131
1173,17,52,133
1195,15,47,136
1217,14,40,138
1239,15,36,144
1262,11,29,147
1284,9,28,148
1305,12,27,153
1326,13,26,151
1348,17,24,151
1370,23,24,150
1392,31,26,147
1414,34,25,146
1436,35,25,144
1458,39,24,144
1480,41,23,144
1502,41,22,143
1524,42,21,143
1545,41,19,141
1566,41,18,142
1589,43,19,142
1611,43,19,143
1633,42,19,144
1654,42,19,144
1677,41,18,143
1699,40,18,143
1720,40,19,144
1742,39,20,145
1766,38,21,144
1787,37,20,144
1808,35,18,143
1830,34,17,143
1852,36,17,143
1874,37,19,143
1896,38,19,143
1918,41,19,143
1939,41,19,144
1962,41,19,143
1984,42,18,144
