timestamp,acc_x,acc_y,acc_z
0,15,128,56
0,13,128,54
0,11,129,55
0,12,131,54
0,14,133,53
0,12,133,53
0,10,130,53
1,8,130,52
1,8,130,52
1,10,131,54
1,9,133,53
1,7,134,51
1,6,133,51
1,5,132,51
2,6,130,48
2,5,130,50
2,6,131,49
2,6,131,48
2,5,131,47
2,6,130,45
2,5,132,48
2,8,132,50
3,6,127,50
3,6,124,49
3,7,124,49
3,3,124,50
3,2,124,53
3,0,126,55
3,-1,127,53
4,-1,125,52
4,0,127,56
4,-2,127,59
4,-5,128,59
4,-6,127,62
4,-7,126,62
4,-7,126,59
5,-8,126,61
5,-9,127,63
5,-10,126,63
5,-10,127,62
5,-10,127,63
5,-9,125,62
5,-9,122,62
7,-10,121,62
7,-10,121,62
8,-9,122,62
9,-9,124,62
9,-10,124,62
9,-9,126,63
9,-8,127,63
10,-9,127,64
10,-9,127,64
10,-11,128,65
10,-10,126,64
10,-10,124,64
11,-9,125,64
15,-9,124,64
15,-11,122,64
15,-14,124,64
16,-12,123,63
16,-10,124,64
16,-10,123,64
16,-10,123,64
17,-10,125,64
17,-8,125,65
17,-8,125,64
17,-9,125,65
18,-9,124,66
18,-8,124,65
18,-7,124,66
18,-8,124,65
19,-9,123,65
19,-8,123,65
19,-8,123,65
19,-9,124,64
20,-8,124,64
20,-8,124,63
20,-10,124,64
20,-8,124,63
21,-8,125,64
21,-8,124,63
21,-8,125,63
21,-10,125,64
22,-9,125,64
23,-10,125,63
23,-9,125,63
23,-10,125,63
23,-10,125,63
23,-10,125,63
23,-10,126,63
24,-11,125,63
24,-11,124,63
33,-11,125,64
55,-10,125,64
78,-10,126,63
99,-11,126,63
121,-10,126,63
142,-10,126,63
165,-10,125,64
187,-9,125,63
208,-8,126,63
231,-8,125,63
252,-10,125,63
274,-9,125,65
296,-6,125,71
318,-11,127,84
340,-17,132,102
362,-13,138,120
383,0,152,141
405,4,168,168
427,-12,170,172
450,-17,172,174
471,-11,181,193
493,26,210,214
515,29,222,212
537,22,213,192
559,16,190,185
581,24,174,178
602,53,168,169
624,35,133,100
646,14,75,50
668,5,34,36
690,10,29,38
712,16,28,40
733,20,20,28
755,9,2,16
776,-3,-16,5
798,-11,-37,11
820,-13,-49,22
842,-16,-63,40
863,-14,-69,63
885,-15,-72,78
908,-15,-75,87
929,-16,-88,91
951,-15,-94,99
973,-12,-93,114
996,-13,-92,126
1017,-12,-93,128
1039,-10,-94,126
1062,-9,-96,121
1083,-9,-96,119
1105,-9,-95,121
1126,-9,-93,123
1148,-7,-92,114
1170,-10,-93,115
1192,-9,-91,119
1214,-6,-89,120
1236,-8,-88,118
1259,-9,-88,117
1281,-9,-88,115
1302,-9,-88,115
1323,-7,-89,115
1345,-5,-87,118
1367,-3,-84,121
1390,-2,-84,120
1412,-5,-85,118
1433,-6,-86,119
1456,-6,-87,118
1477,-9,-87,119
1499,-10,-86,118
1521,-8,-86,118
1543,-9,-86,119
1565,-10,-85,120
1586,-8,-84,120
1608,-7,-83,119
1631,-6,-84,119
1652,-6,-85,118
1674,-7,-86,118
1696,-7,-85,119
1719,-7,-85,118
1741,-8,-86,117
1763,-9,-86,117
1785,-7,-86,118
1806,-5,-85,120
1828,-5,-84,120
1849,-6,-85,119
1872,-5,-84,119
1893,-6,-86,119
1915,-6,-87,119
1938,-7,-87,119
1960,-6,-86,119
1981,-8,-86,117
