timestamp,acc_x,acc_y,acc_z
0,-20,-124,69
0,-24,-125,69
0,-27,-124,69
1,-27,-123,71
1,-28,-119,71
1,-30,-120,69
2,-29,-122,68
2,-33,-119,65
2,-33,-118,64
3,-32,-116,63
3,-32,-117,62
3,-33,-116,64
4,-32,-115,64
4,-31,-116,66
4,-30,-117,64
4,-29,-116,65
5,-26,-114,65
5,-25,-117,64
5,-26,-120,65
6,-27,-120,68
6,-28,-118,70
6,-28,-120,71
6,-27,-121,70
7,-27,-121,71
7,-28,-120,74
7,-29,-120,73
7,-27,-120,72
8,-28,-119,72
8,-29,-117,72
8,-28,-116,72
8,-28,-114,73
9,-27,-115,70
9,-27,-115,69
9,-26,-116,68
9,-26,-116,69
10,-26,-115,69
10,-27,-114,68
10,-29,-113,69
10,-26,-115,71
11,-28,-116,72
11,-30,-117,72
11,-31,-119,76
11,-31,-120,77
12,-29,-124,74
12,-29,-127,76
12,-29,-125,76
13,-30,-120,77
13,-28,-116,77
14,-26,-115,78
14,-26,-115,76
15,-24,-118,75
15,-22,-119,74
15,-20,-121,73
15,-19,-120,73
16,-18,-118,72
16,-18,-117,74
16,-17,-115,76
16,-18,-115,77
17,-18,-116,78
17,-18,-117,78
17,-19,-118,79
17,-17,-119,79
18,-18,-120,78
18,-17,-119,77
19,-16,-119,76
19,-17,-119,74
19,-17,-119,72
20,-16,-119,71
20,-15,-119,70
21,-16,-119,70
21,-17,-118,71
21,-19,-119,71
21,-20,-118,70
21,-21,-118,71
22,-21,-118,70
22,-23,-118,73
22,-24,-119,73
23,-22,-119,72
24,-23,-121,71
24,-21,-121,70
24,-20,-121,70
25,-19,-121,71
25,-20,-120,72
25,-20,-120,71
26,-19,-120,72
26,-19,-118,71
26,-19,-118,73
26,-20,-117,74
26,-20,-117,72
26,-19,-118,72
27,-19,-119,74
27,-18,-118,72
27,-18,-119,73
43,-18,-118,73
65,-19,-118,73
87,-19,-118,72
109,-18,-119,72
130,-20,-119,73
152,-19,-119,72
174,-20,-118,72
196,-20,-120,71
221,-22,-120,72
240,-20,-120,71
262,-20,-120,72
284,-20,-119,70
306,-22,-118,70
328,-20,-119,68
349,-20,-118,69
371,-21,-118,68
393,-20,-119,69
415,-21,-118,71
437,-20,-120,71
459,-21,-120,73
482,-20,-119,76
503,-19,-118,76
525,-19,-118,75
547,-19,-117,73
568,-17,-116,70
590,-15,-115,66
612,-17,-113,63
635,-17,-113,58
656,-16,-111,51
678,-15,-109,46
700,-18,-103,44
722,-16,-90,46
743,-12,-84,42
765,-14,-79,40
787,-16,-73,44
809,-15,-63,51
833,-7,-55,49
853,-10,-50,47
875,-12,-46,57
898,-9,-33,69
919,-1,-24,76
940,3,-11,84
962,11,3,96
983,20,28,113
1005,41,50,128
1027,51,64,126
1049,54,84,127
1071,61,101,136
1093,62,113,149
1115,61,118,142
1137,59,124,132
1159,43,135,126
1181,37,145,130
1202,32,158,132
1224,31,167,122
1248,29,177,122
1268,26,189,132
1290,19,185,129
1312,15,181,120
1334,18,174,110
1356,4,170,119
1378,17,166,109
1400,-18,157,117
1422,-14,148,147
1444,-11,136,129
1465,-28,118,105
1487,-17,111,78
1509,-2,109,65
1533,19,112,58
1553,15,116,52
1575,15,122,48
1599,17,127,48
1618,13,131,50
1640,14,134,53
1662,15,133,58
1684,8,129,61
1706,4,127,61
1728,1,127,62
1750,1,125,62
1772,1,127,65
1794,2,126,66
1815,7,123,64
1837,8,123,61
1859,9,125,60
1881,10,126,61
1903,9,128,61
1926,9,127,61
1948,9,127,61
1969,8,127,61
1991,7,126,61
