timestamp,acc_x,acc_y,acc_z
0,60,-12,136
1,61,-11,139
2,63,-10,138
2,65,-10,140
3,67,-8,143
4,69,-7,144
4,68,-8,143
5,66,-9,141
5,66,-12,135
6,66,-13,131
7,63,-15,130
9,64,-20,129
10,54,-26,123
11,37,-34,116
11,32,-41,114
12,54,-36,136
13,79,-28,154
14,85,-23,169
14,89,-21,171
15,93,-19,178
16,102,-10,176
17,107,-10,171
18,104,-10,160
19,91,-11,135
19,83,-15,133
20,76,-16,137
21,72,-17,143
22,59,-17,146
23,43,-13,158
28,33,-19,165
34,26,-24,169
36,28,-21,171
37,37,-20,164
38,35,-21,154
38,32,-22,139
39,29,-28,117
40,31,-32,108
40,34,-35,103
47,37,-40,98
51,35,-41,101
51,29,-44,100
52,26,-53,103
53,28,-56,110
54,23,-59,117
55,17,-60,122
56,15,-63,122
56,15,-64,125
57,12,-65,128
57,12,-65,130
61,12,-67,128
68,15,-66,129
68,16,-65,134
69,17,-63,137
70,12,-62,135
73,11,-61,134
74,14,-62,133
81,10,-62,134
82,11,-61,136
82,13,-61,133
82,11,-60,128
84,16,-58,131
84,16,-59,136
84,12,-57,137
86,11,-56,138
87,9,-58,139
88,10,-57,138
88,10,-58,136
89,8,-59,135
90,9,-59,131
90,8,-60,132
90,9,-58,130
91,10,-56,131
97,15,-55,131
98,16,-58,135
99,16,-60,136
99,16,-61,136
100,15,-62,134
100,14,-60,133
101,18,-61,134
101,19,-62,137
102,17,-63,137
103,16,-63,135
103,17,-64,134
104,18,-64,135
105,18,-65,134
105,19,-64,132
106,20,-64,133
106,19,-65,133
107,18,-66,134
107,17,-66,136
114,18,-66,134
114,19,-65,134
115,20,-63,136
116,19,-63,135
116,18,-64,133
117,18,-63,133
117,17,-63,131
131,15,-61,131
148,15,-62,131
170,15,-63,130
193,14,-63,130
213,12,-62,130
236,11,-62,130
257,11,-61,128
280,12,-58,127
302,7,-56,125
324,4,-45,114
345,-17,-20,79
366,-26,1,44
389,-33,35,19
411,-44,65,-11
433,-44,70,-32
455,-34,61,-30
479,-20,63,20
499,-16,67,53
521,-1,80,93
543,17,83,133
565,48,114,187
586,104,180,243
610,152,227,319
631,222,260,389
653,200,233,380
674,170,171,351
696,168,146,333
718,126,124,312
740,85,138,296
762,58,144,291
784,20,138,276
806,-1,128,254
828,-8,117,207
850,-3,100,148
871,14,71,94
895,48,68,49
915,64,45,6
936,67,13,-21
959,69,-13,-31
979,65,-31,-43
1001,69,-53,-43
1024,53,-66,-23
1045,53,-66,-8
1067,53,-70,3
1089,56,-73,12
1111,49,-84,18
1134,36,-90,26
1155,29,-97,35
1179,28,-99,42
1199,33,-103,50
1221,41,-107,51
1243,40,-111,53
1265,37,-112,61
1287,46,-113,71
1310,58,-113,69
1331,54,-116,70
1353,47,-118,70
1375,46,-120,70
1397,47,-120,73
1418,57,-117,74
1439,52,-115,77
1461,48,-115,76
1485,46,-115,76
1506,48,-113,76
1528,50,-113,74
1549,48,-112,73
1572,44,-112,77
1593,47,-113,76
1616,41,-113,77
1638,41,-111,77
1660,50,-110,80
1682,47,-108,82
1703,47,-109,82
1726,49,-107,81
1747,47,-107,81
1769,52,-109,80
1791,52,-110,80
1813,44,-112,81
1835,47,-112,84
1857,49,-108,85
1879,51,-108,84
1900,52,-107,83
1923,50,-110,84
1945,45,-110,83
1966,46,-110,85
1988,48,-108,84
