timestamp,acc_x,acc_y,acc_z
0,73,-8,131
0,76,-7,131
1,77,-8,130
2,77,-9,129
3,79,-10,127
3,84,-10,129
5,85,-14,128
6,92,-16,131
7,96,-15,131
8,85,-19,122
8,91,-25,120
9,100,-26,128
10,102,-32,140
11,104,-37,138
11,108,-40,135
12,106,-39,142
14,106,-31,146
15,93,-26,142
16,68,-20,130
16,53,-17,126
17,34,-17,113
18,13,-23,98
18,6,-30,95
19,28,-24,112
21,54,-16,140
22,45,-16,141
23,47,-20,135
23,62,-26,134
25,74,-31,140
27,67,-38,140
28,58,-43,135
29,58,-45,132
39,62,-46,128
40,61,-52,123
41,62,-55,122
42,62,-56,123
42,59,-57,123
43,57,-59,119
44,60,-57,123
45,60,-56,127
45,58,-55,127
54,57,-55,128
55,55,-55,129
56,56,-55,128
56,55,-54,129
57,53,-56,128
58,51,-58,126
59,51,-59,122
60,54,-58,119
61,57,-53,126
62,55,-51,127
70,56,-51,127
71,60,-47,129
72,60,-44,133
72,56,-44,133
73,54,-45,133
73,53,-47,133
73,53,-47,136
75,53,-44,139
76,50,-43,139
76,47,-43,135
77,47,-45,132
78,47,-49,130
78,46,-52,128
85,46,-54,127
85,48,-55,126
86,52,-53,125
87,53,-54,126
87,55,-54,127
88,56,-56,127
89,54,-55,128
90,56,-55,129
90,59,-51,129
91,56,-51,128
92,55,-52,128
92,54,-52,129
93,52,-53,127
93,51,-54,127
94,51,-53,129
95,51,-52,129
102,52,-51,132
102,53,-51,133
103,51,-51,131
104,52,-51,132
104,51,-50,132
106,52,-51,130
106,52,-52,128
107,51,-52,127
108,52,-51,130
108,52,-50,129
109,51,-50,131
110,51,-51,131
110,50,-52,128
111,48,-52,129
112,49,-51,129
112,51,-49,131
122,50,-51,130
144,51,-51,130
166,52,-52,131
188,52,-52,130
210,52,-53,130
232,52,-53,130
253,50,-52,128
275,45,-51,126
299,42,-50,125
319,40,-48,121
340,37,-42,118
363,32,-37,108
384,24,-36,98
407,12,-30,88
429,8,-27,75
450,9,-15,67
472,7,-6,68
493,8,-1,71
515,6,1,77
535,14,12,91
557,48,38,133
579,75,55,149
601,95,69,150
623,103,76,150
645,112,72,167
666,133,85,183
689,110,69,179
711,108,76,176
733,106,74,173
755,109,77,184
777,114,82,190
798,106,75,191
820,99,67,192
842,96,67,196
864,100,68,202
886,95,68,193
908,90,63,184
931,96,60,184
952,100,59,174
983,93,48,157
1023,83,34,143
1032,76,28,133
1040,74,19,119
1060,66,3,102
1082,62,-6,92
1104,47,-17,76
1127,44,-33,58
1149,44,-43,53
1171,45,-51,51
1193,47,-60,49
1215,54,-65,47
1237,57,-70,54
1259,60,-75,57
1281,58,-80,58
1303,59,-85,61
1325,64,-85,67
1348,67,-84,75
1368,64,-87,81
1390,61,-90,78
1412,59,-91,82
1434,63,-89,93
1456,65,-87,96
1478,62,-89,95
1500,61,-91,95
1522,63,-92,96
1545,67,-90,99
1566,70,-87,101
1589,69,-87,100
1610,68,-89,97
1631,68,-89,99
1653,69,-89,99
1675,68,-89,99
1697,65,-87,99
1719,63,-87,98
1741,67,-85,100
1763,69,-83,102
1785,70,-84,100
1807,66,-85,98
1829,64,-86,96
1851,64,-86,98
1873,64,-86,99
1894,61,-86,97
1916,59,-87,97
1938,61,-87,97
1960,63,-85,98
1982,61,-86,101
