timestamp,acc_x,acc_y,acc_z
3,71,17,151
4,72,18,155
5,74,16,158
6,78,15,165
6,79,15,171
7,81,16,176
7,81,18,178
8,78,16,173
8,74,7,172
9,70,0,172
9,68,-3,172
10,69,-2,172
11,64,-2,167
13,58,-7,164
15,38,-16,151
15,36,-25,148
16,45,-32,140
17,43,-39,132
17,37,-38,132
18,39,-37,138
19,45,-30,130
19,45,-30,114
20,42,-27,112
21,54,-5,125
21,61,5,127
23,56,2,122
24,54,-1,113
26,47,-6,113
27,38,-20,110
27,34,-33,110
28,24,-39,116
32,16,-44,124
39,5,-48,129
39,3,-47,130
40,10,-48,131
40,17,-48,131
41,9,-48,129
41,1,-52,129
42,3,-54,127
43,11,-54,128
43,15,-54,135
44,23,-49,146
47,17,-54,143
53,7,-55,133
53,11,-53,129
54,12,-57,127
54,11,-54,130
55,8,-50,133
57,2,-49,134
57,2,-55,125
58,9,-58,128
59,11,-61,132
60,5,-62,134
60,2,-60,137
61,2,-57,143
68,-1,-54,144
69,0,-54,144
70,4,-54,143
70,3,-58,136
71,4,-62,133
71,8,-63,134
72,7,-67,129
73,12,-69,130
73,17,-68,133
74,19,-66,133
75,16,-65,131
75,10,-65,132
76,10,-67,133
77,15,-65,133
77,15,-64,137
87,11,-61,134
89,7,-61,135
91,7,-62,137
93,8,-63,136
94,4,-62,135
101,2,-62,135
103,3,-62,134
104,4,-63,132
104,5,-63,133
105,2,-62,131
105,3,-61,133
106,6,-60,135
106,8,-60,134
106,8,-59,134
106,4,-59,135
108,6,-62,136
108,7,-63,136
109,6,-63,134
109,7,-63,135
110,6,-64,137
110,7,-64,136
110,6,-62,136
117,6,-61,137
117,7,-62,136
118,5,-62,135
118,5,-62,135
136,8,-62,133
157,4,-62,135
181,3,-62,136
201,3,-62,134
224,5,-62,131
249,5,-62,133
267,3,-61,133
289,1,-63,134
311,0,-62,134
333,1,-58,132
355,-3,-55,140
377,-11,-48,152
399,-40,-30,180
421,-55,-19,176
442,-65,-21,167
466,-61,-28,166
487,-49,-31,167
509,-43,-36,165
534,-32,-43,161
553,-24,-49,162
575,-10,-47,167
597,3,-43,163
617,7,-42,154
640,13,-50,138
662,20,-55,135
683,30,-50,132
706,36,-46,128
727,48,-49,118
750,56,-55,106
772,60,-73,97
794,60,-81,100
816,55,-88,106
838,55,-91,102
860,53,-94,94
881,48,-97,92
903,54,-98,94
924,54,-99,95
949,52,-100,93
969,48,-99,91
991,47,-96,89
1014,45,-95,88
1035,39,-92,86
1057,36,-89,81
1080,35,-83,75
1101,33,-78,69
1123,31,-72,71
1145,42,-68,66
1167,53,-56,61
1189,59,-50,63
1211,77,-51,67
1233,94,-44,79
1255,101,-34,85
1276,99,-31,97
1298,92,-21,109
1320,97,-8,116
1342,97,0,130
1364,93,2,150
1386,87,11,164
1408,87,26,174
1432,68,57,201
1451,41,69,215
1473,12,86,230
1497,-10,101,242
1518,-23,105,237
1540,-22,86,225
1561,-6,77,216
1582,-6,69,205
1604,-9,59,191
1628,-5,50,179
1649,-1,44,175
1671,5,38,161
1693,7,34,152
1715,4,30,146
1737,9,27,144
1759,14,26,139
1781,16,29,133
1803,15,32,124
1825,11,36,123
1848,6,42,127
1869,1,49,122
1890,-5,55,115
1916,-14,57,114
1934,-22,65,130
1956,-20,76,141
1978,-17,84,140
1999,-5,91,142
