timestamp,acc_x,acc_y,acc_z
0,54,28,139
0,53,27,141
1,57,27,144
2,59,26,148
3,60,25,151
3,61,27,159
4,64,26,163
6,65,26,168
7,64,25,169
8,63,20,174
9,60,14,172
9,61,9,174
11,67,5,177
12,71,4,175
14,68,1,174
14,71,-1,169
14,70,-6,165
15,67,-10,163
17,71,-9,160
18,71,-10,152
19,66,-15,137
19,64,-13,129
20,58,-10,131
20,43,-8,131
30,34,-2,130
31,25,-2,125
31,0,-14,113
32,-12,-23,107
33,-20,-28,107
33,-24,-28,112
34,-25,-27,120
35,-21,-29,122
35,-16,-31,127
36,-5,-28,127
37,-5,-25,128
47,-6,-27,128
48,-8,-31,128
48,-5,-33,128
49,-9,-40,127
49,-7,-45,127
51,-6,-48,129
54,-5,-49,129
54,-7,-52,129
55,-6,-56,131
63,-1,-58,134
64,-3,-58,135
64,-1,-54,138
64,0,-52,135
65,0,-51,136
65,1,-51,139
66,1,-51,144
69,0,-50,143
70,0,-52,141
70,2,-51,144
78,1,-48,149
79,0,-46,147
80,-1,-47,143
81,3,-49,144
81,6,-49,144
82,7,-51,141
83,5,-53,139
83,5,-54,139
84,5,-54,139
84,4,-55,139
85,5,-55,141
86,5,-54,140
87,2,-53,142
87,3,-52,145
95,2,-53,141
96,2,-54,139
96,3,-55,139
97,3,-55,141
98,2,-56,142
98,2,-62,142
99,6,-71,144
99,11,-71,149
100,14,-71,156
100,14,-70,156
101,12,-70,151
102,13,-69,149
103,11,-70,150
104,10,-67,152
104,7,-65,144
109,1,-61,139
111,0,-57,134
112,-1,-55,129
113,-3,-52,124
113,-4,-50,119
114,-5,-49,116
114,-5,-48,115
116,-3,-50,116
116,-2,-55,117
117,0,-54,122
121,0,-57,124
121,0,-58,128
129,-1,-62,129
129,-5,-63,130
130,-7,-64,130
152,-5,-65,131
175,-6,-65,134
196,-8,-64,136
218,-10,-65,132
241,-7,-67,134
262,-3,-63,137
284,-5,-64,139
310,-7,-65,140
328,-7,-63,135
350,-11,-53,135
373,-23,-37,135
394,-56,-10,148
416,-87,24,157
438,-129,43,173
460,-172,50,180
481,-214,25,174
503,-211,-9,166
526,-142,-15,173
547,-94,-9,186
569,-43,11,186
593,40,31,151
613,99,33,112
635,134,21,70
657,167,19,30
678,197,41,19
701,200,35,-65
723,304,35,-160
744,315,92,-99
766,163,49,-23
788,223,50,29
810,274,31,50
832,232,17,59
854,174,11,30
876,204,8,-17
898,237,67,-2
920,167,209,44
942,135,281,145
964,8,348,240
986,-137,383,288
1008,-301,392,299
1029,0,0,0
1051,-284,258,261
1073,-179,262,224
1095,-156,248,208
1116,-142,247,203
1139,-116,248,192
1160,-49,242,180
1182,29,223,148
1204,114,201,68
1226,180,212,-3
1248,268,204,-35
1270,301,151,-34
1292,254,108,-16
1313,168,122,31
1335,123,125,80
1357,93,112,106
1379,78,101,113
1401,69,100,122
1424,50,97,122
1445,28,85,121
1467,32,79,120
1489,32,95,102
1511,32,85,112
1533,39,87,124
1555,34,90,126
1576,32,92,123
1598,36,88,119
1620,37,86,118
1641,33,84,118
1664,29,81,117
1686,27,79,116
1708,29,79,112
1729,34,81,114
1752,36,85,112
1774,32,87,116
1796,27,86,121
1818,25,86,116
1840,29,81,115
1861,28,81,116
1883,30,83,111
1906,32,83,115
1927,32,84,114
1949,33,85,118
1971,33,86,118
1993,32,86,118
