timestamp,acc_x,acc_y,acc_z
0,32,10,145
0,29,9,141
0,25,8,141
0,24,9,137
0,23,6,133
1,20,4,135
1,21,11,142
1,23,20,147
1,22,22,144
1,26,27,145
2,39,33,151
2,43,35,155
2,37,31,153
2,34,28,150
2,27,20,145
3,21,15,140
3,26,24,150
3,24,20,146
3,23,19,142
4,20,17,142
4,27,20,145
4,26,20,147
4,22,15,139
5,18,13,137
5,21,15,145
5,27,20,152
5,25,20,153
6,24,18,149
6,26,19,151
6,28,19,155
6,27,17,154
7,26,15,150
7,25,16,152
7,22,14,151
7,25,12,150
8,24,11,150
8,22,12,152
8,22,15,154
8,21,15,155
9,22,14,151
9,22,14,151
9,21,11,150
9,21,10,149
10,23,9,148
10,21,10,147
10,22,8,146
10,21,9,149
11,19,8,148
11,18,10,149
12,19,10,149
12,19,10,148
12,18,8,146
13,18,6,146
13,18,8,148
13,20,9,147
13,23,11,146
14,24,11,146
14,22,9,146
14,21,7,145
15,17,8,145
15,18,10,147
15,16,12,147
15,17,13,148
16,18,13,150
16,18,12,149
16,17,12,149
17,18,13,147
17,18,12,147
17,17,12,146
18,17,11,147
18,19,11,147
19,18,13,147
19,19,13,149
20,20,12,148
20,18,12,148
20,18,13,149
21,18,13,149
21,19,13,148
21,19,13,148
21,19,13,149
21,19,13,149
22,19,12,148
22,18,12,149
22,20,13,148
22,21,14,148
22,21,13,147
23,19,13,149
23,18,11,148
23,17,12,148
23,17,11,149
23,17,12,148
24,18,13,148
24,17,12,149
40,16,12,148
62,15,11,149
84,18,13,149
106,18,13,148
128,17,13,148
149,17,12,148
172,17,12,146
193,18,12,147
215,17,12,146
236,17,10,146
259,15,12,147
280,18,12,149
302,17,11,147
325,16,10,145
346,16,10,145
369,17,9,143
391,19,8,139
412,21,7,136
433,25,7,131
455,32,10,129
478,44,20,133
500,57,28,133
521,68,31,133
543,77,28,134
565,86,30,142
587,107,35,149
610,121,34,156
631,101,39,176
654,59,48,209
674,51,50,221
696,39,54,224
718,29,59,230
740,6,58,231
762,-15,49,229
783,-27,39,225
807,-34,32,200
828,-41,22,168
850,-45,12,149
873,-46,6,149
894,-45,3,140
915,-42,-9,120
937,-32,-28,101
960,-31,-35,100
981,-24,-40,101
1003,-22,-47,92
1025,-23,-55,81
1047,-23,-64,73
1069,-17,-64,74
1092,-14,-65,71
1113,-13,-69,65
1135,-14,-72,59
1157,-8,-70,59
1178,1,-65,72
1200,8,-63,78
1222,6,-68,69
1244,10,-69,66
1266,23,-61,76
1289,40,-52,97
1310,40,-52,95
1331,29,-50,90
1353,39,-38,103
1375,45,-33,122
1397,42,-28,126
1419,37,-23,127
1441,42,-15,130
1463,58,-7,139
1485,71,4,142
1507,72,15,148
1529,79,19,155
1550,89,15,156
1572,101,20,161
1594,103,32,183
1616,93,37,196
1638,97,40,193
1660,86,42,200
1682,73,49,216
1704,79,55,218
1726,65,64,223
1747,36,72,226
1769,35,72,220
1791,27,75,229
1813,8,76,231
1834,-12,73,224
1857,-23,66,210
1880,-15,54,198
1900,-12,47,185
1923,-21,36,165
1945,-25,24,150
1967,-25,13,138
1988,-21,5,129
