timestamp,acc_x,acc_y,acc_z
0,43,-7,144
2,42,-8,144
2,40,-7,145
3,40,-8,143
3,40,-7,143
4,4032,22,151
4,28,21,148
4,27,20,147
5,25,19,146
5,17,15,144
6,15,13,144
6,14,13,144
6,15,13,144
6,15,15,144
7,17,13,143
7,22,16,146
7,27,14,146
7,29,13,146
8,31,12,147
8,32,11,147
8,33,11,151
9,30,12,152
9,31,8,149
9,31,8,153
9,29,9,153
9,30,8,152
10,26,6,151
10,27,5,153
11,24,5,153
11,21,2,150
11,19,3,151
11,13,2,151
11,16,1,150
12,11,-1,151
12,8,-2,152
12,9,-1,152
13,7,-1,150
14,8,-2,147
14,8,-2,146
14,8,-1,147
15,8,0,146
15,10,-1,144
15,10,-2,144
15,6,-4,142
15,6,-7,144
16,7,-9,146
16,9,-9,152
16,7,-6,152
16,11,-1,154
18,11,0,155
19,8,0,153
19,7,-1,150
19,6,-2,150
19,5,-5,145
19,6,-6,145
20,4,-6,146
20,4,-7,144
20,4,-8,143
20,4,-9,145
20,2,-11,144
21,1,-10,146
21,4,-8,147
21,4,-6,148
21,4,-7,149
22,3,-7,150
22,2,-7,150
22,3,-6,150
22,2,-6,150
23,4,-6,150
23,5,-4,151
23,5,-4,150
23,4,-6,149
24,5,-5,148
24,5,-5,148
24,5,-5,147
24,5,-5,148
24,5,-4,148
25,4,-5,148
25,5,-4,148
25,4,-4,148
25,3,-4,150
25,1,-4,149
25,1,-3,150
25,2,-3,150
26,1,-3,149
26,2,-3,149
26,2,-1,150
26,3,-2,150
26,3,-3,150
26,3,-3,149
26,3,-2,148
26,3,-1,149
27,3,-1,150
27,3,-1,149
27,2,-2,148
27,2,-3,149
27,1,-2,149
27,2,-2,149
44,3,-1,149
68,3,-2,149
89,2,0,149
110,3,-1,150
132,2,-1,150
152,3,-1,150
175,1,-1,149
197,1,-1,148
218,1,-1,147
241,1,-1,144
263,0,-1,147
285,1,-1,144
307,2,-2,141
329,5,-2,141
350,11,0,139
371,19,0,137
394,28,0,134
416,36,-1,130
438,52,0,131
460,70,1,140
482,88,2,152
503,87,0,156
526,75,-6,162
548,76,-12,180
569,68,-3,221
592,43,6,238
614,18,18,248
635,1,29,249
657,-7,40,250
678,-21,37,240
700,-36,32,225
722,-45,24,194
745,-46,18,178
767,-45,11,159
789,-43,4,142
811,-47,-2,130
833,-47,-11,117
854,-44,-20,103
876,-44,-24,97
898,-47,-28,92
919,-48,-34,84
942,-48,-40,80
964,-46,-44,79
985,-37,-52,75
1007,-38,-58,74
1030,-32,-61,71
1051,-29,-65,69
1074,-23,-65,66
1096,-17,-64,64
1117,-9,-64,63
1139,-3,-68,66
1161,0,-68,66
1183,6,-67,69
1204,14,-65,73
1227,23,-65,77
1249,33,-56,91
1271,36,-50,99
1293,43,-45,105
1315,46,-40,115
1337,53,-38,124
1358,60,-36,130
1380,60,-32,137
1402,62,-28,145
1424,66,-23,150
1446,64,-19,157
1468,65,-17,160
1490,71,-13,169
1512,68,-8,175
1534,68,1,179
1554,62,6,187
1576,62,5,188
1598,64,9,187
1620,55,16,194
1643,42,24,194
1665,42,28,186
1687,40,30,180
1708,36,33,182
1730,33,37,184
1752,23,39,181
1775,14,35,176
1797,11,32,174
1818,15,31,167
1840,7,30,169
1862,1,23,165
1883,2,18,160
1906,1,12,151
1928,13,11,145
1950,17,8,140
1972,16,5,134
1994,24,1,130
