timestamp,acc_x,acc_y,acc_z
0,0,-36,143
0,19,-36,143
0,27,-28,149
0,25,-28,146
1,25,-30,144
1,26,-31,141
1,26,-32,142
1,23,-30,145
2,25,-28,145
2,28,-28,145
2,25,-29,146
3,23,-30,144
3,28,-31,147
3,30,-28,148
3,27,-32,144
4,29,-34,142
4,33,-32,146
4,33,-30,150
4,33,-27,150
5,33,-26,148
5,35,-26,150
5,39,-24,151
5,36,-22,150
6,32,-23,146
6,31,-24,143
6,30,-25,141
7,25,-27,138
7,26,-30,138
7,27,-30,139
7,26,-30,139
7,23,-31,139
8,24,-32,141
8,26,-32,142
8,25,-33,144
11,26,-33,146
12,28,-31,147
12,26,-29,149
12,25,-27,148
13,21,-27,145
13,20,-30,143
13,17,-33,141
13,17,-37,138
14,18,-38,139
14,21,-35,142
14,23,-32,145
14,23,-30,146
15,25,-29,147
15,23,-31,146
15,22,-32,144
15,21,-34,143
16,19,-33,143
16,19,-33,143
17,19,-33,142
17,18,-34,143
17,19,-35,141
17,19,-36,143
18,19,-36,142
18,19,-35,143
18,21,-34,143
18,20,-34,143
19,20,-34,143
19,19,-35,143
19,21,-35,143
19,22,-34,143
20,21,-34,143
20,22,-34,142
20,22,-35,142
20,23,-35,143
21,22,-35,142
21,21,-36,143
21,22,-35,144
22,21,-35,144
22,20,-36,144
22,22,-35,145
22,21,-35,145
23,20,-35,145
23,21,-36,142
23,20,-36,142
23,19,-36,144
24,22,-35,143
24,22,-35,144
24,21,-35,143
25,20,-36,143
25,20,-36,145
25,21,-35,144
25,20,-35,143
26,21,-35,143
26,19,-35,143
27,21,-35,143
28,21,-36,143
28,21,-35,143
28,21,-35,144
28,22,-35,144
36,21,-36,144
57,20,-37,142
78,19,-37,143
100,20,-37,142
123,21,-36,142
144,21,-36,143
167,22,-35,143
189,21,-35,144
211,21,-36,143
232,21,-36,143
254,21,-36,143
276,20,-35,143
298,20,-35,143
320,19,-36,144
342,19,-36,144
364,21,-36,146
386,20,-38,146
408,23,-42,148
430,24,-53,153
452,30,-65,158
473,38,-71,162
494,55,-79,158
517,65,-75,139
538,75,-64,113
561,94,-50,90
583,99,-27,87
605,92,-3,45
627,64,41,-23
648,33,73,-43
670,8,96,-45
693,-40,139,-10
713,-93,169,16
736,-157,187,104
758,-189,191,186
780,-151,220,252
801,-94,252,281
823,-37,266,304
845,5,300,353
868,33,291,357
890,134,234,333
911,193,197,287
932,258,161,233
955,288,136,195
978,282,113,137
999,268,87,78
1020,230,42,22
1043,179,36,6
1064,121,46,-17
1087,75,45,-33
1108,40,46,-21
1130,3,66,1
1151,-47,74,15
1173,-97,70,41
1194,-103,27,46
1217,-84,4,83
1238,-68,17,155
1261,-73,11,173
1283,-79,-16,165
1304,-27,-26,198
1326,-6,-23,223
1349,-17,-34,212
1370,-17,-45,194
1391,-1,-47,182
1413,11,-44,174
1436,11,-44,166
1458,8,-47,149
1479,12,-47,139
1501,21,-45,134
1536,22,-42,135
1545,16,-43,136
1566,16,-42,135
1588,17,-40,134
1611,14,-41,138
1633,12,-41,139
1655,11,-42,140
1677,11,-42,143
1699,8,-43,142
1720,7,-46,139
1743,6,-46,141
1765,4,-46,139
1786,6,-45,143
1808,9,-42,142
1829,6,-43,145
1852,11,-41,143
1874,9,-44,140
1895,11,-44,141
1918,11,-43,143
1940,8,-44,139
1961,11,-45,138
1984,10,-45,139
