timestamp,acc_x,acc_y,acc_z
0,10,-58,128
1,2,-59,123
2,0,-62,124
4,7,-61,132
5,18,-56,133
6,14,-57,127
6,16,-56,126
7,14,-57,126
8,9,-54,126
9,9,-55,127
11,17,-59,128
12,20,-62,132
12,22,-62,138
13,26,-58,139
14,25,-62,139
15,29,-66,130
16,25,-67,131
17,26,-63,134
17,27,-56,132
18,24,-54,128
28,22,-58,128
29,39,-55,139
29,41,-45,143
30,29,-42,139
30,25,-47,138
31,32,-48,136
31,33,-46,131
32,24,-43,121
32,19,-42,113
33,29,-35,128
34,47,-15,144
35,37,-4,146
46,26,-2,151
46,10,-5,161
47,13,-7,158
49,25,-5,164
50,32,-1,161
51,36,-11,155
51,48,-18,151
61,41,-13,161
61,33,-6,169
62,31,-1,166
62,34,0,166
63,34,2,166
63,27,2,161
64,22,1,154
68,28,1,148
68,27,2,149
75,25,4,148
76,24,5,148
77,29,8,148
78,27,6,148
78,28,6,146
78,31,7,144
79,29,5,145
80,31,7,146
81,29,10,149
81,28,7,147
82,30,9,147
82,29,7,146
83,25,7,146
84,26,7,147
84,23,9,149
91,28,12,150
92,27,10,152
92,25,9,151
93,27,9,149
94,28,8,146
94,28,6,144
95,29,3,142
96,27,4,143
96,28,5,146
97,30,5,148
98,27,4,149
98,31,5,150
99,35,6,147
99,33,6,149
100,34,6,148
101,33,6,148
101,32,5,146
110,32,5,144
111,29,4,143
111,29,5,143
112,30,4,142
113,28,5,144
115,27,6,149
115,28,8,151
116,31,7,153
116,27,7,154
117,29,5,151
118,30,7,150
127,28,8,150
127,26,9,151
127,26,11,153
128,28,15,156
128,34,15,151
129,39,6,147
140,31,2,146
159,23,0,147
180,29,0,144
207,32,0,143
225,30,0,144
247,30,1,143
270,31,1,144
291,31,3,143
313,31,6,147
335,31,7,146
356,33,6,147
377,34,5,145
400,34,5,146
422,27,8,149
444,25,4,148
466,30,2,147
487,34,2,146
510,39,3,148
532,39,5,150
554,36,5,149
576,38,4,148
598,36,3,146
622,35,2,143
642,36,2,142
662,33,3,141
685,34,4,144
707,33,4,145
729,33,3,144
751,34,3,143
773,35,2,139
795,36,2,135
817,33,1,127
839,28,0,119
861,25,-1,108
883,26,0,95
902,26,5,90
923,23,15,83
946,24,24,76
968,24,41,71
990,21,57,74
1011,20,71,77
1034,25,91,83
1056,33,109,92
1077,37,123,92
1099,45,133,83
1122,37,141,80
1144,36,151,80
1166,93,154,83
1188,90,164,85
1210,74,167,93
1232,48,177,84
1252,45,176,89
1275,57,170,96
1296,69,162,88
1319,53,156,85
1341,56,152,83
1362,60,138,81
1385,49,135,71
1406,0,0,0
1428,41,133,68
1450,47,131,66
1472,45,129,62
1494,48,128,59
1515,50,126,56
1537,58,125,49
1559,62,122,47
1581,59,124,45
1603,58,123,42
1625,42,128,42
1647,32,130,43
1670,32,129,46
1691,34,131,42
1713,36,130,41
1734,33,132,39
1757,34,129,39
1778,40,125,37
1801,39,125,37
1823,39,124,39
1844,36,124,41
1867,34,126,41
1888,35,128,42
1910,42,127,40
1932,45,126,41
1954,44,126,43
1976,43,126,46
1998,42,126,43
