timestamp,acc_x,acc_y,acc_z
0,38,-87,118
1,37,-89,114
2,36,-88,113
2,37,-86,110
3,38,-82,107
3,39,-83,104
3,41,-83,106
4,37,-81,109
4,35,-83,108
5,35,-84,107
5,35,-85,108
6,33,-84,113
7,34,-85,113
7,37,-88,114
8,39,-90,114
8,38,-89,114
9,39,-86,114
9,41,-84,115
10,40,-82,113
10,41,-86,112
11,43,-86,112
11,41,-87,111
13,42,-87,113
13,41,-85,113
15,41,-82,112
16,41,-85,112
17,40,-85,114
18,38,-85,113
21,38,-86,113
21,38,-87,113
22,38,-86,112
23,40,-87,112
23,42,-87,112
31,42,-85,113
33,40,-83,115
34,39,-84,114
34,41,-87,113
35,43,-86,113
35,42,-84,114
36,42,-85,114
36,42,-86,113
37,42,-87,113
37,41,-85,113
38,38,-85,113
38,37,-87,114
38,38,-88,113
39,38,-89,113
39,38,-89,112
40,36,-90,114
40,37,-88,113
41,37,-86,113
41,37,-81,112
43,37,-82,111
43,37,-83,110
44,37,-83,107
44,37,-83,108
44,38,-84,110
47,41,-83,111
48,43,-83,112
48,42,-82,114
48,41,-82,114
49,40,-83,116
49,39,-84,115
49,40,-83,116
50,42,-84,116
50,42,-84,115
51,41,-85,114
51,40,-85,114
51,40,-82,114
52,41,-84,112
52,39,-83,113
54,39,-84,113
54,40,-85,113
54,40,-86,113
55,39,-84,114
55,40,-83,114
56,41,-83,114
57,42,-84,112
57,42,-85,112
58,42,-84,113
58,42,-84,114
58,40,-83,114
58,40,-84,115
59,41,-83,116
59,42,-82,115
61,40,-83,117
62,39,-84,117
63,38,-86,117
64,40,-86,115
64,41,-86,114
65,41,-84,115
65,39,-83,115
66,39,-84,112
66,40,-86,112
67,39,-86,110
81,38,-86,110
104,37,-84,110
125,37,-83,110
146,37,-84,109
168,37,-84,110
190,37,-81,109
213,34,-77,107
234,32,-72,107
256,27,-62,109
278,18,-50,107
300,7,-34,103
322,0,-25,98
344,-6,-26,100
366,-8,-33,108
388,-9,-40,120
410,-13,-36,127
431,-12,-37,146
453,-2,-38,167
475,2,-34,180
497,4,-35,184
519,29,-34,186
541,47,-29,203
563,76,-20,229
585,112,-13,236
606,132,-16,212
629,172,-17,190
651,215,-28,150
673,204,-40,119
694,191,-45,87
717,180,-50,54
738,167,-59,25
760,137,-72,-4
782,122,-75,-10
804,107,-75,-14
826,94,-73,-18
848,76,-72,-21
870,63,-71,-23
892,50,-67,-30
914,44,-62,-27
936,46,-52,-19
958,53,-44,-16
979,62,-35,-4
1001,68,-25,10
1023,88,-5,41
1045,125,1,65
1067,169,14,99
1089,161,18,146
1111,133,5,185
1133,121,2,219
1155,111,-1,234
1177,97,-3,230
1199,76,6,258
1221,51,15,282
1242,26,13,276
1264,11,8,253
1286,-8,6,234
1308,-24,7,226
1329,-33,10,209
1352,-39,6,178
1374,-43,3,153
1396,-37,5,138
1418,-22,16,136
1440,-21,21,134
1463,-17,23,128
1484,-13,22,122
1504,-4,24,120
1527,15,30,128
1549,37,32,142
1571,46,28,141
1593,61,30,140
1615,89,43,130
1637,127,49,127
1659,147,47,132
1681,157,40,120
1703,174,40,101
1725,187,32,88
1747,183,19,79
1769,174,8,69
1790,172,0,62
1812,173,-12,49
1834,168,-22,42
1856,165,-26,40
1878,158,-30,42
1900,148,-32,47
1922,139,-31,55
1944,121,-29,70
1966,114,-29,80
1988,114,-24,87
