timestamp,acc_x,acc_y,acc_z
0,89,-27,119
0,86,-29,115
0,85,-30,112
0,85,-32,108
0,85,-35,102
1,87,-38,101
1,92,-41,100
1,95,-41,99
1,97,-40,100
2,100,-38,103
2,104,-37,105
2,106,-38,105
2,105,-44,107
3,110,-46,110
3,112,-48,111
3,115,-49,114
3,116,-52,116
4,115,-54,119
4,115,-56,128
5,115,-54,138
5,113,-52,149
5,110,-53,155
5,103,-53,158
6,94,-53,162
6,84,-56,167
6,71,-59,164
6,67,-63,160
7,64,-70,150
7,58,-79,134
7,50,-87,125
7,45,-91,128
7,39,-93,124
7,33,-96,120
8,27,-98,113
8,23,-102,106
8,18,-102,97
8,12,-99,86
8,12,-96,86
8,11,-84,83
8,8,-67,82
9,10,-63,79
9,8,-68,81
9,-3,-57,89
9,-5,-53,88
9,-1,-58,87
9,-3,-59,88
9,-8,-54,91
10,-17,-58,94
10,-35,-58,89
10,-39,-68,87
10,-42,-69,89
10,-45,-67,91
10,-43,-72,90
11,-43,-74,94
11,-38,-78,96
11,-37,-80,97
11,-38,-83,97
11,-40,-84,100
11,-39,-87,104
11,-37,-91,106
12,-35,-90,108
12,-35,-92,107
12,-35,-95,110
12,-36,-96,112
12,-38,-95,109
13,-38,-95,109
14,-37,-92,110
15,-37,-90,109
15,-39,-91,107
15,-37,-90,105
15,-35,-90,105
15,-35,-89,104
16,-33,-91,103
16,-33,-89,104
18,-34,-89,103
18,-35,-89,105
19,-35,-89,104
19,-34,-89,105
19,-36,-88,106
19,-37,-88,107
20,-38,-89,105
20,-39,-89,105
20,-38,-89,104
20,-38,-90,104
21,-38,-90,105
21,-39,-91,103
21,-39,-91,104
21,-39,-91,104
22,-39,-90,104
22,-40,-87,106
22,-40,-86,105
23,-39,-85,105
23,-39,-85,104
41,-39,-87,103
63,-39,-87,101
85,-39,-88,101
106,-40,-90,101
129,-40,-89,100
151,-42,-87,100
172,-47,-84,100
195,-48,-81,95
217,-45,-77,90
239,-40,-70,72
260,-41,-62,65
282,-38,-50,59
304,-33,-32,57
326,-33,-18,58
349,-40,-7,61
370,-46,-4,55
391,-39,0,48
414,-27,15,58
436,-2,25,77
458,2,26,98
479,-3,34,120
501,-13,38,124
523,-13,38,124
544,-2,45,147
566,9,51,159
588,6,57,162
610,4,63,170
632,8,64,185
654,0,73,197
676,4,82,213
698,11,85,244
720,10,86,250
743,-1,85,238
764,-10,81,245
785,-6,80,268
807,-9,82,263
829,-18,75,259
851,-22,68,255
873,-22,66,240
895,-30,65,234
917,-34,66,233
939,-34,66,223
961,-36,67,215
983,-23,68,209
1005,-13,67,200
1027,-6,62,185
1047,6,49,176
1070,11,40,176
1092,13,32,164
1114,20,20,150
1136,26,8,142
1158,30,0,142
1180,42,-12,123
1202,41,-22,115
1224,38,-24,105
1247,40,-32,95
1268,35,-45,86
1289,29,-51,84
1312,17,-57,76
1334,12,-59,74
1355,14,-60,65
1377,16,-65,60
1399,11,-71,60
1421,4,-78,59
1443,6,-84,49
1465,5,-88,46
1487,9,-92,39
1509,10,-96,38
1531,13,-99,40
1553,14,-104,40
1575,14,-115,38
1597,15,-120,39
1619,15,-122,36
1641,15,-124,39
1663,15,-129,43
1684,13,-130,44
1717,12,-128,48
1728,12,-128,49
1750,12,-128,54
1772,10,-128,57
1794,5,-128,61
1816,6,-128,63
1837,5,-125,63
1859,6,-124,63
1881,10,-124,64
1904,13,-124,63
1926,14,-123,65
1948,14,-122,65
1969,11,-124,66
1991,11,-126,64
