timestamp,acc_x,acc_y,acc_z
0,59,33,136
1,59,33,136
2,57,33,134
2,55,32,131
2,55,32,129
2,54,31,128
3,54,31,129
3,50,33,130
3,48,33,129
4,48,34,130
4,51,36,134
5,52,38,138
5,49,37,137
5,44,34,136
5,44,33,139
6,46,33,140
6,45,34,143
6,46,33,142
6,43,33,141
7,44,32,142
7,43,31,140
7,42,29,139
7,44,29,138
8,45,28,138
8,47,27,139
8,50,26,141
8,51,26,142
8,52,25,144
9,53,25,144
9,53,25,144
9,53,25,142
9,51,21,140
10,50,18,138
10,50,17,136
10,47,16,137
10,47,15,136
11,49,15,138
11,49,17,140
12,49,18,140
12,50,19,141
12,51,22,144
13,49,20,144
13,48,18,143
13,48,18,141
13,47,18,141
14,47,17,142
14,45,18,142
14,46,17,142
14,45,17,142
15,45,16,141
15,47,17,141
15,47,17,142
15,47,18,143
16,47,18,142
16,48,18,142
16,49,17,140
17,50,18,140
17,48,17,140
17,46,16,139
18,46,16,138
18,46,17,140
18,47,19,140
18,45,19,141
19,44,18,140
19,45,18,140
19,45,18,141
19,46,18,140
19,46,17,140
19,45,18,141
19,46,18,142
21,47,18,143
21,47,19,143
21,47,20,144
22,46,21,144
22,46,19,143
22,46,19,142
23,47,20,142
23,46,19,142
23,46,19,141
23,47,19,141
23,47,20,140
24,48,19,139
24,48,19,139
24,48,20,139
24,48,20,140
25,47,20,140
25,46,20,141
25,47,19,141
25,47,19,140
26,47,19,141
26,46,18,142
26,46,19,142
26,48,19,142
45,47,20,142
68,46,20,141
90,47,20,141
112,47,20,141
134,46,19,141
155,46,19,142
177,46,20,141
200,46,19,142
220,46,19,142
242,47,19,141
264,46,19,141
287,47,19,141
309,47,19,141
330,46,18,139
353,46,19,141
375,44,19,141
396,37,29,148
418,25,35,154
441,5,40,167
462,-23,45,187
484,-49,49,201
506,-59,54,199
528,-60,60,184
550,-56,69,193
572,-51,72,197
594,-46,74,197
616,-27,83,189
637,5,96,188
659,37,110,192
681,40,113,181
704,36,112,167
726,45,106,131
747,79,93,80
769,123,79,74
791,158,84,70
812,177,68,39
835,178,28,3
856,162,5,4
877,152,1,16
900,159,9,43
922,149,-1,46
943,110,-33,50
965,90,-44,67
987,85,-36,90
1009,94,-29,103
1031,98,-35,96
1053,94,-42,94
1074,79,-40,115
1096,86,-37,121
1119,92,-37,117
1141,89,-38,115
1162,91,-37,118
1185,91,-33,123
1207,88,-33,122
1228,85,-36,118
1249,82,-39,114
1272,85,-39,117
1294,88,-36,119
1316,87,-34,119
1337,84,-34,115
1359,82,-34,117
1381,81,-36,115
1404,81,-35,118
1426,82,-34,119
1447,83,-34,119
1469,82,-33,121
1491,83,-33,122
1512,82,-32,123
1534,81,-33,123
1557,79,-33,123
1578,78,-33,123
1601,77,-33,122
1622,77,-34,120
1645,83,-33,118
1668,87,-31,123
1689,86,-32,123
1711,80,-34,121
1733,79,-38,118
1754,79,-37,118
1775,81,-35,120
1797,81,-33,122
1820,80,-33,123
1842,77,-35,123
1863,75,-35,120
1886,76,-34,120
1908,78,-33,123
1930,80,-32,123
1952,80,-32,122
1974,78,-31,121
1995,75,-34,122
