timestamp,acc_x,acc_y,acc_z
0,86,46,120
0,84,46,118
0,83,48,119
1,85,49,121
2,85,52,118
2,78,48,115
3,76,42,112
3,77,38,113
4,82,36,113
4,79,36,116
5,81,40,119
5,85,42,123
5,90,44,129
6,82,44,129
6,77,40,126
6,76,37,125
8,77,37,131
8,74,37,132
8,71,36,132
8,62,34,130
9,61,30,125
9,64,30,129
9,64,32,136
9,63,31,134
10,61,31,134
10,60,31,140
10,61,30,140
11,67,27,137
11,63,25,135
11,65,20,132
11,66,17,134
12,68,15,132
12,69,14,128
12,71,13,126
12,69,11,130
12,63,10,134
13,63,9,134
13,67,9,134
13,65,11,135
14,66,13,136
14,61,13,137
14,60,10,129
14,63,6,128
14,62,4,130
15,55,1,131
15,55,0,136
15,53,6,143
15,52,10,147
15,50,13,148
15,49,17,148
16,49,17,144
16,46,15,137
16,46,12,131
17,47,11,131
17,45,9,132
17,43,9,131
17,44,6,132
18,49,6,135
18,56,4,137
18,57,3,137
19,54,2,138
19,53,3,139
19,53,3,139
19,58,2,138
20,57,0,136
20,57,-2,133
20,58,-3,136
21,58,-4,137
21,62,-4,136
21,62,-4,138
22,61,-3,137
22,62,-2,136
23,63,-3,137
23,62,-4,137
24,60,-2,137
24,58,-2,137
24,57,0,138
25,57,1,138
25,59,1,138
25,59,1,138
25,57,1,138
26,55,2,140
26,55,1,140
27,56,0,138
27,56,0,138
27,55,0,138
27,55,0,139
28,56,0,139
28,59,1,137
28,58,1,139
28,57,0,138
29,57,1,139
30,57,1,137
52,57,1,136
74,56,1,138
96,54,-1,138
118,55,0,138
140,57,1,140
162,55,1,139
184,56,0,140
205,57,0,141
228,59,-1,139
249,58,0,141
271,58,0,141
293,57,1,138
315,57,-2,138
337,59,-11,135
359,64,-21,138
381,69,-26,136
403,72,-33,123
425,75,-49,107
447,84,-64,100
469,95,-63,114
491,120,-35,134
513,134,-29,116
534,158,-25,94
557,178,-7,86
578,197,9,89
600,206,27,82
622,197,44,67
644,199,53,51
666,204,67,37
688,194,90,41
710,176,111,58
732,158,131,62
754,128,147,37
775,114,167,46
797,106,206,68
819,72,229,71
842,38,222,61
864,14,210,69
885,-19,205,97
907,-53,196,127
929,-85,181,144
951,-96,156,147
973,-97,139,150
994,-108,122,153
1016,-106,91,157
1037,-99,75,153
1060,-91,58,147
1082,-73,50,143
1103,-56,41,139
1126,-44,43,145
1148,-27,31,146
1170,-20,31,146
1192,-11,27,142
1214,-2,25,145
1235,9,26,149
1257,18,29,154
1279,21,32,156
1301,25,31,154
1323,27,28,152
1345,29,26,152
1367,28,25,153
1389,24,26,152
1411,23,28,149
1434,23,29,147
1455,23,28,145
1477,23,29,144
1499,25,29,143
1520,24,29,143
1542,23,28,141
1564,24,29,141
1586,23,30,141
1608,20,30,142
1630,19,29,143
1652,19,30,145
1675,20,30,145
1696,19,30,145
1719,18,28,145
1741,16,29,147
1761,18,29,144
1784,20,28,146
1805,21,27,145
1827,23,26,143
1849,24,25,144
1871,25,27,144
1893,27,27,144
1915,23,28,147
1936,22,27,147
1959,25,29,148
1981,26,31,147
