timestamp,acc_x,acc_y,acc_z
0,22,124,55
0,27,124,53
0,28,123,53
1,25,121,52
1,18,121,52
1,17,120,54
1,15,123,56
2,14,122,57
2,13,122,56
2,13,122,53
2,13,126,52
3,12,131,54
3,10,136,55
3,6,139,55
3,3,142,55
3,4,143,54
4,8,143,48
4,3,145,53
4,1,139,51
4,-2,137,50
5,-4,135,46
5,-3,136,47
5,0,135,46
5,0,131,46
6,-1,128,46
6,-1,126,47
6,0,128,47
6,0,129,48
7,2,129,51
7,0,127,51
7,-4,124,47
7,-9,122,48
8,-7,123,48
8,-7,125,50
8,-8,127,51
9,-13,124,50
9,-12,121,50
9,-8,124,53
9,-8,127,53
10,-11,128,53
10,-13,129,53
10,-15,129,56
10,-8,127,55
10,-8,125,56
11,-7,126,57
11,-9,127,58
11,-10,129,58
11,-11,130,57
11,-11,130,60
11,-9,130,62
11,-5,129,62
11,-7,127,61
13,-10,128,58
13,-8,128,60
13,-8,128,61
14,-9,127,61
14,-9,126,61
14,-7,127,61
14,-7,126,61
15,-8,126,62
15,-9,128,61
15,-10,128,61
15,-7,128,59
16,-7,127,58
16,-6,126,58
16,-6,125,59
16,-6,125,60
17,-4,126,60
17,-5,126,60
17,-7,127,59
17,-6,128,60
18,-7,129,62
18,-7,127,61
18,-8,126,60
18,-7,126,60
19,-10,126,61
19,-9,126,61
19,-9,126,60
19,-9,125,59
20,-9,125,59
20,-9,125,58
21,-9,126,59
21,-9,126,59
21,-9,126,59
21,-9,125,59
22,-10,126,59
22,-9,126,59
22,-10,126,59
23,-10,127,58
23,-11,127,60
23,-9,127,59
23,-8,127,59
35,-9,127,59
56,-9,126,60
78,-8,127,60
101,-11,127,59
122,-11,127,59
144,-11,126,59
166,-11,126,59
189,-10,127,59
210,-12,127,60
231,-13,127,60
254,-12,126,59
275,-11,125,59
297,-12,126,59
319,-11,127,60
342,-11,127,59
363,-10,127,60
385,-13,124,65
407,-28,123,90
429,-37,129,97
451,-33,139,109
473,-21,147,129
494,-8,158,147
516,-21,164,158
538,-40,158,153
560,-32,159,160
582,-12,165,174
604,-1,167,177
626,4,167,173
648,8,170,169
670,15,161,164
693,21,156,163
713,18,142,159
736,13,133,154
758,17,117,148
779,25,105,145
801,7,75,133
824,4,62,123
846,-2,46,116
868,-4,32,122
889,-1,30,111
911,-14,17,95
933,-14,-4,87
955,-14,-10,83
977,-17,-21,76
998,-19,-34,64
1021,-21,-44,59
1043,-19,-51,55
1064,-12,-57,46
1087,-8,-67,36
1109,-5,-76,28
1130,-1,-78,28
1151,6,-84,17
1173,7,-96,8
1194,7,-107,-1
1216,3,-121,-8
1238,0,-126,-11
1260,0,-128,-9
1282,-3,-131,-4
1304,-4,-134,0
1326,-1,-138,0
1348,-8,-141,-6
1370,-9,-142,-6
1392,-8,-140,-1
1413,-7,-138,2
1436,-6,-134,4
1456,-6,-130,6
1479,-7,-129,7
1501,-7,-128,8
1523,-10,-125,12
1545,-10,-125,16
1567,-10,-125,16
1589,-11,-127,13
1611,-12,-127,13
1634,-10,-129,14
1655,-11,-129,15
1676,-10,-130,16
1698,-11,-132,16
1720,-13,-133,14
1743,-13,-134,14
1764,-13,-134,17
1786,-13,-134,16
1809,-14,-135,14
1830,-16,-134,16
1852,-16,-132,18
1875,-15,-132,19
1896,-15,-133,18
1918,-15,-132,17
1939,-12,-131,15
1961,-12,-131,15
1984,-12,-131,14
