timestamp,acc_x,acc_y,acc_z
0,29,-37,137
0,28,-36,137
1,29,-36,135
2,29,-37,132
3,29,-36,133
4,31,-35,132
5,33,-35,133
5,36,-33,137
6,39,-33,139
7,40,-33,140
7,40,-33,145
9,39,-35,147
10,41,-36,148
11,41,-36,147
12,41,-39,147
13,40,-39,149
15,39,-39,148
16,39,-39,146
16,39,-37,144
17,39,-36,145
17,39,-36,143
18,37,-36,143
25,38,-36,142
26,37,-36,139
27,36,-36,139
28,37,-34,140
28,38,-34,140
29,37,-34,138
30,38,-33,140
31,36,-34,139
31,34,-35,139
32,34,-34,138
32,33,-35,139
33,33,-34,140
34,32,-34,142
35,32,-33,141
35,32,-36,142
36,33,-38,140
37,32,-36,140
37,33,-35,141
38,32,-35,142
40,33,-35,141
41,33,-36,142
41,33,-37,141
42,32,-36,142
42,31,-37,141
44,32,-37,141
45,32,-37,142
45,32,-36,141
46,32,-35,142
47,31,-36,141
47,31,-35,141
48,32,-36,142
49,32,-36,140
49,31,-35,141
50,31,-36,141
50,29,-36,142
51,30,-37,142
52,31,-37,141
53,32,-36,140
53,31,-35,141
53,29,-35,140
55,31,-37,141
56,32,-37,139
56,32,-37,138
57,32,-37,138
58,32,-37,140
59,31,-38,139
59,32,-36,139
60,32,-37,140
60,30,-38,141
62,29,-38,140
62,29,-38,142
62,31,-36,142
64,31,-38,141
64,30,-37,142
64,30,-37,142
66,29,-38,141
66,29,-38,139
67,29,-38,140
68,29,-37,141
68,29,-37,141
69,30,-37,140
69,30,-38,138
71,29,-38,138
71,30,-37,135
72,31,-36,136
73,31,-35,135
73,30,-35,136
74,29,-35,136
75,27,-35,135
75,23,-35,133
76,17,-35,130
77,8,-38,126
77,2,-39,124
87,3,-35,127
108,8,-24,132
131,8,-20,132
152,4,-18,126
173,2,-18,123
197,5,-14,121
219,5,-11,115
240,9,-5,108
261,19,12,102
284,29,24,100
305,37,32,96
327,52,39,94
349,67,45,90
372,88,48,88
394,121,59,95
416,132,62,95
437,137,69,99
459,129,82,111
481,117,92,120
504,117,102,118
526,123,136,141
546,75,164,186
569,50,171,206
591,52,178,203
613,15,174,223
634,8,168,241
657,22,166,225
678,17,164,217
700,9,152,202
722,15,139,201
744,15,134,195
766,8,119,179
788,4,89,156
809,-9,62,142
831,-17,45,135
853,-24,32,130
876,-31,23,128
898,-27,21,125
919,-27,13,112
941,-24,7,109
963,-19,4,103
986,-16,-1,95
1007,-20,-10,91
1028,-15,-11,93
1051,-6,-15,89
1072,5,-16,92
1094,19,-15,98
1117,34,-17,97
1138,50,-24,97
1161,64,-31,98
1183,77,-46,101
1204,82,-55,103
1226,79,-64,99
1248,77,-67,104
1271,78,-67,114
1291,72,-69,118
1314,69,-78,117
1336,67,-83,120
1357,64,-82,125
1380,61,-78,129
1402,54,-72,130
1424,48,-69,129
1445,46,-65,132
1468,43,-62,137
1489,40,-59,138
1512,36,-58,136
1534,35,-56,133
1554,36,-54,134
1577,39,-53,137
1599,38,-52,135
1621,37,-54,132
1643,39,-54,131
1665,38,-55,134
1687,36,-56,134
1708,40,-54,134
1731,38,-54,136
1753,36,-54,137
1773,39,-54,138
1797,39,-54,133
1818,42,-54,135
1839,45,-53,130
1862,41,-54,131
1884,42,-55,131
1906,44,-54,130
1928,43,-56,132
1950,46,-53,132
1972,43,-52,134
1994,43,-49,136
