timestamp,acc_x,acc_y,acc_z
1,51,-114,62
1,51,-114,61
1,49,-114,59
2,50,-114,58
2,53,-114,57
2,55,-115,57
2,54,-117,57
2,53,-117,57
3,55,-118,56
3,58,-118,59
3,58,-118,58
3,55,-117,59
3,54,-117,59
4,57,-117,53
4,59,-115,48
4,59,-116,42
4,64,-115,41
5,71,-116,43
5,70,-116,34
5,73,-116,35
5,81,-117,38
5,75,-120,37
5,71,-121,36
6,66,-123,46
6,65,-120,51
6,79,-116,47
6,70,-113,49
6,59,-107,55
6,73,-100,60
7,71,-99,63
7,73,-102,51
7,75,-100,54
7,67,-99,56
7,69,-97,62
7,82,-91,65
7,88,-94,63
8,92,-98,55
8,91,-100,48
8,100,-98,43
8,118,-99,39
8,115,-103,33
8,101,-105,33
8,95,-105,36
9,92,-106,36
9,91,-103,40
9,92,-99,43
9,86,-97,45
9,78,-98,47
10,77,-98,49
10,80,-98,48
10,84,-99,48
10,86,-99,52
10,83,-101,52
11,83,-103,51
11,85,-106,50
11,82,-108,47
12,82,-106,46
12,79,-105,46
12,76,-104,49
12,72,-104,50
12,73,-104,49
12,73,-102,47
12,74,-101,49
13,77,-102,52
13,80,-103,51
13,82,-105,48
13,82,-105,47
14,83,-105,48
14,83,-107,49
14,84,-107,48
14,84,-108,45
14,81,-107,41
16,81,-106,42
16,82,-104,46
16,82,-103,45
17,81,-105,43
17,80,-106,41
17,81,-105,45
17,78,-105,44
18,79,-104,44
18,81,-102,45
18,83,-103,48
20,81,-104,51
21,80,-104,49
21,81,-104,46
22,84,-104,46
22,84,-105,44
22,79,-106,44
22,78,-105,42
23,81,-104,45
23,83,-106,44
23,80,-105,46
23,80,-104,48
24,79,-103,49
24,80,-103,59
24,73,-107,59
24,80,-101,52
25,92,-100,47
25,97,-97,45
25,95,-100,44
25,92,-101,43
26,86,-101,45
26,84,-100,47
26,81,-101,46
27,78,-101,50
27,74,-102,51
27,76,-101,54
28,75,-102,54
28,80,-102,54
28,80,-101,56
29,80,-102,57
29,79,-102,56
29,82,-101,54
29,83,-100,55
29,83,-101,54
30,82,-101,53
30,81,-100,54
30,81,-101,56
30,86,-102,54
30,85,-102,51
30,84,-102,51
31,83,-102,52
34,82,-103,51
56,82,-103,52
78,82,-102,49
101,81,-101,50
122,83,-100,53
144,81,-102,56
167,80,-102,56
188,81,-102,53
210,82,-100,53
231,78,-97,58
253,75,-93,60
275,67,-82,59
298,62,-74,62
319,57,-62,69
341,58,-52,77
363,61,-31,93
385,68,-27,99
407,80,-26,99
427,90,-24,99
450,98,-22,92
473,110,-24,81
494,121,-34,61
517,131,-39,43
538,149,-43,22
560,160,-47,7
582,166,-59,0
605,171,-65,-7
626,172,-66,-4
648,174,-65,3
669,163,-63,6
691,153,-63,11
713,148,-60,14
736,148,-52,17
758,141,-42,20
779,153,-34,21
801,180,-25,31
823,183,-20,39
845,164,-31,43
867,161,-30,45
889,176,-26,57
911,194,-23,64
933,196,-23,72
954,196,-25,68
976,186,-28,61
997,187,-23,69
1020,175,-21,67
1042,162,-20,64
1064,146,-20,59
1086,123,-22,43
1107,104,-27,35
1130,106,-26,33
1152,76,-33,12
1174,49,-46,-4
1196,26,-63,-24
1217,11,-77,-37
1239,19,-87,-37
1261,29,-94,-35
1284,23,-102,-34
1305,5,-111,-36
1328,13,-116,-32
1349,20,-116,-29
1371,28,-113,-26
1393,40,-112,-19
1415,36,-112,-17
1437,37,-118,-11
1458,50,-120,-3
1480,62,-121,6
1502,64,-123,9
1525,62,-126,6
1546,56,-127,6
1567,73,-122,18
1591,76,-123,17
1612,73,-122,12
1634,74,-122,11
1656,72,-120,9
1678,72,-120,10
1699,71,-119,8
1721,71,-117,6
1744,70,-116,7
1765,69,-115,9
1787,68,-116,9
1810,66,-116,12
1831,67,-115,13
1853,71,-116,10
1875,67,-115,12
1897,68,-115,14
1919,66,-114,15
1941,63,-115,13
1962,63,-118,11
1985,66,-118,11
