timestamp,acc_x,acc_y,acc_z
0,47,127,20
0,46,127,20
1,46,127,18
1,46,127,19
1,46,127,19
1,46,127,19
2,45,127,21
2,45,127,21
2,45,127,21
3,46,127,21
3,46,127,21
3,45,126,21
5,46,127,21
5,47,127,21
6,47,125,21
6,47,127,21
7,47,128,22
8,47,127,20
9,48,126,22
10,48,127,21
11,47,127,21
11,48,127,21
12,47,127,21
12,47,128,21
13,47,128,21
13,46,127,21
14,47,127,21
14,46,127,21
15,46,127,21
15,46,127,21
16,46,127,20
16,46,127,21
16,46,127,21
17,47,127,21
17,47,127,21
18,47,127,21
18,47,127,21
19,47,126,21
19,47,127,20
20,47,127,21
20,47,126,21
20,47,127,20
21,47,126,22
23,46,126,21
24,47,128,22
30,47,128,21
31,46,127,21
31,47,127,22
31,47,127,22
31,47,127,23
32,53,129,28
32,60,132,45
32,75,139,56
32,111,161,75
32,124,185,94
33,106,191,101
33,105,186,101
34,111,174,103
34,130,160,100
35,140,149,99
35,144,150,98
36,151,156,93
36,154,154,80
36,135,142,72
37,116,121,65
37,97,100,67
37,81,76,72
38,85,59,71
38,79,45,75
38,76,38,81
38,71,29,79
39,61,23,83
39,52,-9,72
39,59,-20,66
40,66,-32,52
40,50,-43,52
40,53,-48,43
41,66,-60,37
41,60,-71,30
44,63,-78,25
45,71,-81,23
45,72,-86,28
46,71,-92,27
46,65,-98,21
46,72,-102,9
47,76,-103,-1
47,75,-113,-10
47,76,-123,-11
48,95,-113,-14
48,103,-122,-18
48,102,-119,-22
49,82,-115,-14
49,70,-108,-5
50,69,-97,12
62,74,-84,35
81,87,-74,55
104,81,-66,74
125,64,-45,103
146,32,-23,129
168,6,-23,157
190,-9,-24,174
212,-17,-23,189
234,-18,-29,182
256,-14,-46,162
278,-23,-53,158
300,-7,-56,146
322,-7,-68,140
344,-1,-73,130
365,4,-79,124
387,5,-84,123
411,15,-87,119
431,24,-87,119
453,25,-86,117
475,21,-85,118
497,19,-87,114
519,17,-86,114
541,17,-86,115
562,18,-88,112
584,20,-90,111
607,21,-89,112
628,18,-90,114
650,18,-90,115
672,18,-88,116
694,19,-88,116
716,22,-86,116
738,23,-87,115
761,24,-87,117
782,25,-88,118
804,24,-87,120
828,22,-87,121
848,22,-88,120
869,23,-87,120
892,23,-88,120
913,22,-89,119
935,21,-90,118
958,20,-91,118
979,20,-89,117
1001,21,-89,116
1023,22,-89,115
1046,21,-88,115
1067,21,-88,114
1089,21,-89,114
1111,21,-89,114
1132,21,-88,116
1154,20,-88,113
1176,21,-89,113
1198,19,-88,114
1220,19,-89,115
1243,20,-90,114
1264,20,-90,115
1286,21,-89,116
1307,21,-90,116
1330,22,-89,115
1352,23,-88,114
1374,25,-88,115
1395,26,-88,114
1417,25,-89,118
1439,23,-88,117
1462,22,-89,115
1483,22,-89,114
1505,22,-88,115
1527,22,-88,115
1549,23,-90,114
1571,23,-90,113
1593,21,-90,114
1615,20,-90,115
1637,21,-90,115
1659,21,-89,115
1680,22,-89,114
1702,21,-89,115
1724,21,-89,114
1746,21,-89,115
1768,21,-89,113
1790,20,-89,115
1812,21,-89,112
1833,22,-89,114
1856,22,-90,116
1878,22,-92,115
1900,21,-92,115
1921,21,-92,115
1943,21,-92,114
1965,22,-91,115
1987,23,-90,114
