timestamp,acc_x,acc_y,acc_z
0,28,-53,134
1,28,-52,136
4,22,-50,137
5,21,-49,135
5,22,-50,134
6,24,-51,135
6,27,-51,134
7,18,-51,140
8,20,-50,140
9,22,-51,141
10,29,-52,138
10,32,-50,139
11,24,-50,142
13,23,-51,140
14,26,-51,139
15,28,-51,137
16,24,-52,140
17,23,-52,139
23,21,-50,140
24,24,-52,138
24,29,-50,139
25,28,-48,138
26,24,-50,137
33,27,-52,137
40,26,-55,136
41,26,-52,139
42,25,-49,140
43,23,-48,140
45,22,-48,140
46,23,-50,137
46,25,-51,136
47,24,-50,135
48,24,-49,135
48,21,-50,136
49,23,-51,137
50,25,-53,137
50,23,-53,140
56,24,-53,138
57,23,-52,138
60,25,-51,139
60,28,-52,138
61,29,-50,137
62,26,-50,138
62,24,-51,138
63,24,-51,138
64,29,-51,139
64,28,-50,138
65,24,-49,139
66,21,-50,138
67,22,-50,136
72,21,-50,138
73,22,-49,138
75,23,-48,137
76,22,-48,140
76,21,-49,140
77,24,-49,139
78,24,-49,140
79,24,-50,140
79,24,-50,139
80,23,-50,138
81,20,-49,141
81,21,-46,141
82,24,-47,142
83,26,-48,140
84,24,-47,140
90,20,-48,140
91,25,-49,138
92,26,-48,139
93,22,-47,143
93,21,-47,142
94,22,-48,140
95,23,-49,137
95,24,-50,137
96,23,-49,139
97,22,-48,137
97,22,-47,138
98,24,-48,137
99,26,-49,137
99,24,-48,138
100,24,-48,139
107,26,-48,139
107,25,-48,141
108,23,-48,140
108,23,-48,140
109,25,-50,140
109,25,-50,139
110,24,-49,139
110,22,-48,142
110,22,-48,142
111,24,-49,141
111,24,-48,141
112,23,-48,142
112,25,-47,143
113,26,-48,141
113,27,-48,140
113,25,-48,138
114,23,-48,138
132,25,-49,137
156,28,-49,135
176,26,-49,135
198,22,-49,137
222,23,-49,138
242,22,-47,141
264,24,-47,137
287,24,-48,139
308,25,-50,138
330,26,-48,140
354,23,-49,140
373,26,-50,139
395,28,-52,137
417,26,-53,135
439,25,-53,134
461,28,-55,133
483,33,-60,131
505,43,-67,128
527,59,-70,127
549,62,-74,133
571,67,-85,143
593,94,-92,142
615,87,-71,166
637,20,-42,222
658,2,-25,236
680,12,-25,226
705,-5,-19,219
724,-36,-7,217
747,-58,-2,206
770,-41,-9,174
790,-22,-15,151
812,-29,-16,138
834,-39,-17,132
856,-37,-21,123
878,-30,-25,104
900,-21,-30,95
922,-14,-37,91
943,-13,-43,83
965,-16,-54,83
987,-13,-65,88
1009,-3,-65,80
1031,15,-73,70
1053,25,-77,70
1075,27,-79,70
1097,31,-80,66
1121,31,-79,65
1141,22,-90,63
1163,24,-90,64
1188,37,-87,68
1206,42,-88,70
1228,44,-90,69
1250,46,-88,73
1272,53,-89,81
1294,52,-89,80
1316,64,-86,79
1338,97,-83,81
1360,90,-72,91
1382,45,-70,113
1404,47,-61,120
1426,69,-61,117
1448,70,-60,113
1470,50,-59,119
1491,44,-59,116
1513,56,-56,113
1537,50,-45,136
1557,52,-43,132
1579,66,-34,126
1601,71,-29,124
1623,71,-22,130
1645,63,-14,137
1667,70,-10,132
1689,62,-2,134
1711,64,5,142
1733,73,23,152
1754,67,34,163
1776,78,35,159
1798,98,43,151
1820,95,46,150
1842,64,50,161
1864,59,52,161
1886,78,57,152
1908,91,62,151
1930,78,66,148
1954,78,63,145
1974,88,66,139
1996,89,70,140
