timestamp,acc_x,acc_y,acc_z
0,35,-69,127
0,34,-67,126
0,35,-69,125
0,35,-69,126
1,37,-68,127
1,37,-67,125
1,38,-67,126
1,41,-68,122
2,41,-68,124
2,42,-68,125
2,41,-67,126
3,40,-68,128
3,39,-67,128
3,37,-69,127
3,38,-69,126
4,39,-69,125
4,40,-70,124
4,41,-69,124
4,41,-70,124
5,41,-68,125
5,41,-68,127
5,39,-67,126
5,38,-68,127
5,39,-68,126
5,41,-68,123
5,39,-68,122
5,41,-67,123
6,42,-67,122
6,42,-67,123
6,42,-68,123
6,43,-68,123
7,40,-68,125
7,40,-68,125
7,40,-69,126
8,40,-69,126
8,39,-68,126
8,38,-69,125
9,40,-69,126
9,41,-68,126
10,42,-68,126
10,42,-67,125
10,42,-68,127
10,44,-67,126
10,43,-67,127
12,41,-67,126
12,40,-67,126
13,41,-67,125
13,41,-67,126
13,40,-68,125
13,41,-67,123
14,44,-66,124
14,42,-69,123
14,42,-68,124
14,42,-68,124
15,41,-68,126
15,41,-67,124
15,39,-67,126
15,40,-68,127
17,38,-69,124
17,40,-69,123
17,43,-68,125
17,44,-67,125
18,44,-67,126
18,45,-65,127
18,45,-66,127
18,45,-67,127
19,44,-67,128
19,41,-67,126
19,42,-68,126
19,42,-68,127
20,41,-67,126
20,40,-68,127
20,41,-67,127
20,43,-68,127
21,44,-67,126
21,44,-67,124
21,43,-68,124
22,44,-68,124
22,42,-68,123
22,43,-68,122
24,42,-69,124
24,41,-68,125
24,40,-68,126
25,40,-69,125
25,40,-69,125
25,42,-69,126
25,41,-69,123
25,43,-70,122
25,45,-70,122
25,47,-72,121
25,49,-72,120
27,54,-75,118
34,57,-74,116
56,59,-74,114
77,59,-74,112
99,57,-74,112
121,54,-74,111
143,53,-76,110
164,54,-78,109
187,59,-78,108
209,64,-83,105
231,77,-91,97
253,95,-96,92
274,117,-85,87
296,115,-73,94
319,104,-63,110
340,86,-52,127
362,66,-41,126
384,60,-34,129
406,43,-18,142
428,35,-14,150
450,26,-11,154
472,18,-9,153
494,13,-6,151
516,5,-1,157
536,0,-3,152
559,-9,-2,157
581,-14,0,156
603,-14,-3,151
624,-14,-1,150
646,-19,0,157
669,-25,-2,162
690,-24,-4,156
713,-22,-4,155
734,-19,-8,155
756,-20,-12,157
778,-20,-16,158
801,-14,-24,149
823,-10,-25,148
844,-9,-27,147
866,-8,-28,147
888,-7,-28,145
910,-5,-29,141
932,2,-30,137
953,5,-29,136
976,2,-28,137
998,2,-29,139
1020,2,-28,144
1041,4,-27,150
1063,5,-31,154
1084,6,-32,154
1106,4,-32,156
1129,2,-33,154
1151,1,-32,152
1172,4,-32,149
1194,7,-32,143
1217,8,-31,141
1239,7,-29,141
1261,5,-28,143
1282,2,-28,146
1305,3,-29,145
1325,2,-28,147
1348,3,-26,147
1369,3,-26,151
1392,7,-27,151
1414,6,-29,148
1436,5,-30,146
1457,4,-30,143
1480,3,-30,145
1502,1,-30,147
1523,3,-31,148
1546,3,-30,147
1566,5,-29,145
1589,5,-29,146
1611,4,-28,145
1633,3,-29,147
1655,2,-28,148
1677,1,-30,147
1699,2,-28,145
1720,1,-27,145
1743,3,-28,145
1765,4,-29,146
1786,3,-28,146
1809,3,-28,147
1830,2,-27,148
1852,5,-28,147
1873,3,-29,147
1895,1,-29,145
1918,0,-28,146
1939,0,-27,146
1962,0,-28,145
1984,0,-27,145
