timestamp,acc_x,acc_y,acc_z
0,34,-94,105
0,35,-93,107
1,36,-95,108
1,19,-104,104
1,20,-96,110
1,17,-92,112
2,17,-88,116
2,17,-85,118
2,15,-83,119
2,10,-85,118
3,8,-85,117
3,9,-84,118
3,11,-84,116
3,14,-83,117
3,17,-83,118
4,18,-84,120
4,23,-84,117
4,28,-85,117
4,30,-89,117
4,29,-91,116
4,26,-93,114
6,29,-96,116
6,29,-96,115
6,28,-96,113
7,27,-96,112
7,27,-96,111
7,27,-95,109
7,23,-96,106
8,24,-96,107
8,23,-96,106
9,22,-96,108
9,21,-96,109
9,23,-95,108
9,22,-94,110
10,21,-95,109
11,24,-95,110
11,23,-94,111
11,21,-93,111
11,20,-93,111
12,23,-93,111
12,23,-93,112
12,23,-94,110
14,21,-94,109
17,21,-93,109
17,22,-93,108
17,21,-93,111
18,21,-94,111
18,20,-93,110
18,20,-93,112
18,21,-93,113
18,20,-92,113
18,18,-92,112
19,19,-93,112
19,19,-93,112
19,19,-92,111
20,18,-93,111
20,19,-94,110
20,20,-92,113
20,18,-92,113
20,20,-92,112
20,19,-93,112
21,19,-93,112
21,19,-93,111
21,18,-91,112
21,18,-91,113
22,18,-91,113
22,19,-92,112
22,18,-92,112
22,16,-92,112
23,17,-93,112
23,18,-91,113
24,19,-92,112
24,16,-92,113
24,18,-93,112
24,19,-93,112
24,18,-92,112
24,17,-92,112
25,18,-92,112
25,18,-92,112
25,18,-91,114
25,16,-92,114
27,17,-91,114
27,19,-92,114
27,17,-92,115
27,17,-92,113
28,17,-92,113
28,18,-91,113
28,18,-91,112
28,19,-92,112
29,17,-92,112
29,16,-92,111
29,17,-91,109
30,16,-90,111
30,15,-90,110
37,15,-92,112
59,16,-93,116
81,15,-90,121
103,15,-88,123
125,12,-90,123
147,13,-88,122
168,13,-88,121
191,10,-89,118
213,5,-88,118
234,2,-87,124
257,-10,-82,129
279,-14,-79,131
300,-23,-75,141
322,-27,-70,147
344,-29,-68,145
366,-31,-70,140
388,-19,-69,139
410,-11,-69,139
431,-10,-69,139
453,-10,-69,139
476,-6,-72,136
497,3,-72,133
519,18,-74,131
542,27,-71,130
564,38,-69,127
584,49,-70,120
607,55,-72,112
629,67,-72,104
651,80,-77,84
673,83,-83,71
694,89,-89,62
717,93,-95,58
739,94,-98,51
761,96,-101,45
783,93,-108,45
805,90,-111,49
827,85,-112,54
848,79,-113,59
870,72,-113,62
892,69,-112,65
914,68,-111,70
936,65,-111,74
958,61,-109,78
980,59,-110,80
1002,59,-109,79
1024,60,-109,79
1046,60,-109,80
1067,60,-108,78
1089,60,-107,78
1112,61,-107,78
1134,63,-105,77
1155,61,-104,78
1177,60,-104,80
1198,58,-104,80
1221,58,-104,80
1242,55,-104,83
1264,54,-104,81
1287,56,-104,80
1309,59,-104,78
1330,56,-104,79
1353,58,-104,80
1374,59,-103,80
1397,57,-104,82
1419,54,-105,82
1439,57,-104,82
1463,57,-104,81
1483,57,-104,81
1506,57,-105,80
1528,56,-105,82
1550,55,-105,82
1572,56,-105,83
1594,56,-104,84
1615,56,-105,83
1638,55,-104,82
1660,57,-105,81
1681,62,-104,79
1703,61,-104,79
1725,60,-104,79
1747,60,-104,78
1769,60,-104,77
1791,60,-104,77
1813,60,-104,78
1834,59,-103,79
1857,56,-103,79
1879,57,-104,80
1900,57,-104,80
1923,56,-106,80
1944,55,-106,80
1966,57,-106,81
1989,57,-106,81
