timestamp,acc_x,acc_y,acc_z
0,-18,-121,64
1,-14,-122,65
1,-15,-122,64
2,-14,-122,64
2,-14,-122,65
2,-15,-122,65
3,-17,-123,63
3,-13,-124,62
3,-12,-125,60
3,-11,-126,58
4,-10,-126,58
4,-8,-125,58
4,-10,-125,60
4,-9,-125,61
5,-10,-124,62
5,-12,-123,63
5,-11,-123,64
5,-12,-123,67
6,-12,-123,67
6,-12,-123,68
6,-12,-122,68
7,-10,-122,68
7,-11,-124,67
7,-11,-123,69
7,-12,-123,70
8,-13,-122,68
8,-13,-123,66
8,-12,-123,66
8,-11,-124,64
9,-10,-123,65
9,-9,-124,64
9,-11,-123,64
9,-12,-122,66
10,-13,-122,66
10,-13,-123,67
10,-11,-123,66
10,-13,-123,66
11,-15,-123,68
11,-14,-122,66
11,-13,-122,69
12,-12,-122,67
12,-14,-122,70
12,-12,-122,69
12,-12,-122,69
13,-11,-123,67
13,-12,-122,67
13,-11,-123,68
13,-10,-123,66
14,-11,-124,66
14,-12,-123,66
14,-11,-123,66
14,-11,-122,65
14,-12,-122,68
15,-12,-122,67
15,-13,-122,67
15,-13,-123,68
16,-14,-123,68
16,-13,-122,67
16,-13,-122,68
16,-13,-122,68
16,-14,-122,67
16,-13,-123,67
18,-12,-124,66
18,-12,-123,65
19,-11,-122,65
19,-10,-122,67
19,-11,-122,68
20,-12,-122,69
20,-12,-122,69
20,-11,-121,70
20,-11,-122,70
21,-12,-122,70
21,-12,-122,70
21,-12,-122,69
22,-12,-122,69
22,-12,-123,67
23,-11,-123,66
23,-12,-122,69
23,-13,-122,68
24,-13,-122,70
24,-12,-122,68
24,-12,-121,68
25,-12,-122,68
25,-12,-122,68
26,-13,-121,68
26,-12,-121,68
26,-12,-121,69
26,-13,-122,70
27,-14,-122,70
27,-13,-122,68
27,-12,-123,67
28,-13,-123,66
28,-12,-122,66
38,-12,-122,66
60,-13,-123,66
82,-14,-123,66
104,-13,-122,67
125,-15,-121,69
147,-14,-121,70
169,-13,-121,70
191,-12,-122,69
213,-12,-122,68
235,-13,-122,66
257,-14,-123,65
279,-14,-124,64
300,-16,-126,63
323,-14,-126,61
345,-14,-126,56
366,-12,-125,54
388,-10,-125,50
410,-10,-123,45
432,-11,-122,41
454,-9,-121,34
477,-3,-118,29
498,0,-111,23
520,2,-102,20
542,0,-83,32
564,-6,-67,49
585,-11,-57,56
607,-4,-47,61
629,9,-36,88
651,23,-25,116
673,26,-14,141
695,19,-13,146
717,22,-18,178
739,36,15,208
761,30,3,210
783,20,-5,210
805,19,1,204
827,19,-4,188
848,15,25,232
870,35,17,240
892,22,-43,188
914,6,-27,163
936,22,-19,140
958,25,-19,141
980,15,-19,143
1002,8,-18,146
1024,3,-18,150
1046,5,-20,148
1068,13,-18,150
1090,18,-14,152
1111,17,-14,149
1132,17,-14,146
1155,18,-15,144
1177,15,-15,145
1199,14,-15,147
1221,15,-16,149
1243,14,-14,152
1265,14,-16,151
1288,13,-16,150
1309,12,-16,146
1331,16,-18,146
1352,14,-16,146
1375,16,-17,148
1396,15,-15,150
1418,16,-16,149
1440,15,-16,146
1462,17,-17,144
1484,15,-17,147
1506,14,-16,149
1528,15,-17,149
1550,16,-16,150
1572,17,-16,148
1594,17,-16,147
1616,15,-16,147
1638,15,-17,149
1659,15,-17,150
1681,14,-17,149
1703,16,-17,146
1725,18,-17,146
1746,17,-17,148
1769,14,-16,151
1791,14,-16,151
1812,15,-17,148
1835,17,-16,145
1856,19,-16,146
1879,16,-15,149
1900,13,-14,149
1922,14,-15,150
1944,16,-16,151
1966,14,-17,151
1988,13,-17,148
