timestamp,acc_x,acc_y,acc_z
0,5,-42,140
1,3,-42,140
1,0,-42,138
1,-1,-44,137
2,-2,-45,139
2,-1,-47,139
3,-3,-47,138
3,-1,-49,138
3,0,-48,138
3,3,-47,140
4,4,-46,141
4,6,-45,141
4,8,-45,141
4,7,-46,138
5,5,-46,139
5,7,-43,141
5,5,-42,142
5,4,-42,142
6,5,-42,142
6,8,-43,143
6,9,-42,143
6,6,-43,142
6,8,-45,141
7,8,-45,141
7,6,-46,141
7,5,-46,139
7,7,-46,139
8,7,-45,143
8,6,-45,142
8,4,-43,143
8,5,-42,142
8,5,-42,144
9,5,-42,145
9,4,-42,144
9,4,-42,142
9,5,-42,143
10,5,-43,142
10,5,-43,140
10,5,-43,142
10,5,-43,142
11,4,-42,144
11,4,-42,142
11,4,-43,142
11,4,-41,143
12,3,-42,143
12,2,-42,144
12,3,-42,143
12,5,-41,143
13,6,-42,143
13,6,-42,142
14,5,-43,143
14,4,-42,141
14,4,-42,141
14,5,-42,143
15,3,-42,142
15,4,-41,142
16,5,-43,142
16,3,-43,143
16,2,-43,142
17,3,-41,142
21,5,-41,141
21,6,-41,141
21,5,-42,140
22,5,-42,140
22,5,-42,141
22,5,-41,141
22,3,-42,142
22,4,-40,142
22,4,-41,143
23,2,-41,146
23,3,-43,143
23,4,-41,146
23,4,-42,146
24,4,-41,145
24,4,-41,146
24,6,-41,145
24,6,-42,144
25,6,-42,144
25,5,-42,143
25,4,-42,143
25,5,-42,141
26,5,-41,142
26,5,-41,142
26,3,-40,141
26,4,-41,141
26,4,-42,141
26,4,-41,140
28,5,-42,140
28,4,-42,140
28,4,-42,141
28,7,-43,141
29,7,-43,141
33,6,-42,140
55,6,-42,142
76,5,-43,143
99,5,-42,143
121,5,-41,144
143,6,-41,144
165,7,-43,144
186,8,-44,142
209,7,-45,142
231,8,-46,142
253,9,-47,143
275,12,-50,142
297,15,-52,142
319,16,-54,144
340,21,-59,145
362,25,-61,144
384,30,-60,140
406,34,-58,137
428,36,-59,136
450,36,-58,135
472,39,-58,132
494,43,-57,131
516,47,-54,132
538,46,-51,135
559,50,-47,134
581,51,-39,135
603,43,-26,136
625,35,-18,141
647,25,-11,142
669,18,-6,143
691,9,-4,145
713,5,-3,146
735,0,-7,145
757,-1,-6,146
778,-1,-1,153
800,-3,2,155
822,-6,5,154
844,-11,8,154
866,-23,18,157
888,-22,19,154
910,-19,17,148
932,-20,17,146
954,-24,16,143
976,-26,16,146
998,-29,12,148
1020,-32,10,143
1041,-33,6,143
1063,-31,3,145
1085,-32,0,144
1106,-39,-5,142
1129,-41,-14,142
1151,-40,-16,146
1173,-57,-21,156
1195,-75,-22,170
1217,-75,-24,169
1238,-51,-26,162
1261,-25,-26,147
1283,-20,-27,138
1305,-15,-26,133
1326,-8,-20,136
1348,-7,-18,141
1370,-6,-17,139
1392,-14,-15,146
1414,-20,-16,150
1436,-24,-15,151
1457,-23,-14,152
1480,-20,-14,150
1501,-16,-14,148
1524,-19,-16,146
1546,-15,-19,140
1566,-9,-22,138
1589,-6,-23,139
1611,-11,-17,145
1633,-22,-13,156
1655,-31,-10,161
1678,-27,-14,154
1699,-25,-15,144
1721,-22,-15,139
1743,-22,-16,135
1771,-24,-16,137
1787,-25,-16,144
1809,-21,-15,148
1831,-16,-15,150
1852,-16,-15,150
1874,-16,-16,149
1896,-15,-18,146
1918,-16,-17,147
1940,-19,-17,148
1962,-20,-17,147
1984,-18,-18,148
