timestamp,acc_x,acc_y,acc_z
0,25,-69,128
0,27,-69,127
0,30,-71,127
1,32,-71,130
1,30,-71,129
1,28,-69,128
1,26,-68,128
1,23,-67,128
1,21,-66,126
2,25,-63,130
2,28,-60,131
3,29,-58,131
3,28,-55,133
3,27,-53,133
3,27,-55,134
4,24,-57,132
4,26,-60,132
4,26,-61,131
4,25,-63,131
5,25,-62,132
5,26,-60,134
5,25,-57,136
5,25,-56,137
6,24,-55,138
6,23,-56,137
6,22,-55,136
6,21,-55,134
7,20,-55,135
7,21,-56,135
7,21,-57,136
7,21,-57,134
8,21,-57,135
8,23,-58,135
8,24,-59,134
8,24,-59,134
9,25,-59,134
9,27,-60,135
10,28,-59,136
10,27,-59,135
10,26,-60,134
10,25,-60,134
10,26,-60,135
11,24,-60,134
11,23,-60,133
11,23,-59,133
12,24,-59,132
12,24,-60,133
12,22,-60,134
13,24,-60,133
13,26,-59,136
13,24,-57,135
13,25,-56,134
13,24,-56,133
14,23,-56,133
14,22,-59,134
15,21,-58,135
15,21,-58,134
15,22,-59,134
15,21,-59,135
15,21,-60,136
16,22,-58,136
16,22,-58,136
16,25,-61,135
17,28,-67,133
17,33,-67,133
17,38,-70,132
17,47,-76,131
18,52,-83,127
18,52,-82,127
18,51,-85,139
19,40,-88,154
19,24,-78,174
19,15,-65,188
19,7,-55,187
19,-3,-47,177
20,-18,-41,168
20,-25,-39,160
20,-31,-36,154
20,-34,-38,142
21,-34,-39,127
21,-33,-37,112
21,-35,-35,97
22,-36,-36,96
22,-35,-36,96
22,-43,-38,96
22,-37,-59,79
23,-32,-58,80
23,-24,-62,91
23,-22,-68,99
23,-26,-72,111
24,-30,-73,115
24,-31,-76,114
24,-31,-80,117
25,-28,-82,123
25,-29,-84,125
25,-32,-86,122
26,-32,-84,119
26,-31,-81,119
26,-30,-80,121
26,-28,-80,120
34,-25,-80,117
56,-25,-80,116
79,-26,-80,118
100,-26,-80,119
122,-27,-80,120
144,-27,-80,120
165,-25,-80,118
187,-25,-79,121
209,-26,-80,123
231,-27,-82,123
253,-31,-85,125
275,-32,-87,126
297,-36,-89,134
319,-44,-87,145
340,-45,-85,149
363,-48,-81,147
384,-49,-75,146
406,-54,-72,144
429,-65,-71,145
450,-73,-69,139
472,-72,-68,132
495,-71,-66,118
516,-66,-63,106
538,-60,-60,97
560,-52,-53,91
581,-48,-52,82
603,-41,-54,72
625,-35,-57,64
647,-28,-60,59
669,-12,-62,52
691,4,-66,48
714,15,-72,46
736,23,-78,42
757,26,-82,41
778,27,-85,49
800,32,-89,56
822,39,-94,68
844,43,-96,75
866,50,-97,82
887,61,-99,88
921,73,-101,92
953,82,-98,109
955,87,-95,138
977,86,-97,140
997,92,-97,134
1020,90,-88,137
1042,96,-84,138
1063,91,-84,152
1085,65,-69,171
1108,64,-62,161
1130,47,-60,172
1151,37,-50,190
1173,33,-45,190
1195,26,-42,190
1218,13,-33,202
1239,4,-33,204
1261,-10,-33,202
1283,-13,-34,192
1304,-7,-34,185
1326,-8,-33,178
1347,-12,-35,162
1370,-11,-39,154
1392,-13,-42,144
1415,-18,-42,135
1436,-18,-44,126
1457,-19,-50,117
1480,-16,-53,103
1502,-14,-56,94
1525,-10,-58,88
1546,-5,-63,86
1568,-5,-70,83
1589,-4,-75,84
1612,-5,-81,86
1633,-5,-85,90
1656,-5,-88,97
1678,-5,-91,107
1699,-4,-94,112
1721,-5,-95,115
1743,-5,-96,117
1765,-2,-95,117
1786,0,-94,118
1808,1,-93,121
1830,1,-95,120
1852,0,-95,118
1875,0,-93,118
1897,1,-93,115
1918,1,-92,116
1940,2,-92,117
1963,2,-90,116
1984,2,-90,115
