timestamp,acc_x,acc_y,acc_z
0,25,-88,115
0,25,-88,115
0,26,-87,117
0,23,-88,117
1,25,-89,115
1,28,-90,115
1,27,-91,114
1,27,-91,114
2,28,-91,113
2,26,-90,112
2,25,-90,112
2,26,-91,112
3,26,-91,112
3,23,-90,113
3,22,-89,113
3,24,-89,116
4,25,-90,114
4,25,-89,113
4,26,-90,114
4,28,-90,113
4,25,-91,114
5,26,-90,113
5,26,-90,115
5,27,-89,113
5,24,-89,114
6,24,-90,113
6,25,-90,112
6,27,-90,113
6,26,-89,113
7,26,-88,113
7,25,-89,114
7,25,-89,114
7,23,-91,115
8,22,-90,113
8,23,-91,114
8,24,-92,113
9,25,-90,113
9,26,-91,114
9,25,-88,115
9,25,-89,114
10,27,-89,115
10,24,-89,112
10,26,-91,113
11,24,-89,113
11,24,-88,112
11,25,-90,115
11,23,-90,113
12,23,-90,115
12,24,-89,114
12,24,-89,113
13,24,-91,113
13,23,-90,113
14,24,-90,114
14,24,-89,113
14,24,-89,113
14,26,-90,113
14,28,-90,114
14,28,-91,113
14,27,-91,113
16,27,-91,112
16,28,-91,112
16,26,-90,113
17,24,-91,113
17,23,-91,113
17,24,-90,113
17,25,-90,112
18,24,-91,112
19,25,-91,112
20,26,-90,114
20,26,-90,114
20,27,-90,114
20,26,-89,114
20,25,-90,113
21,26,-89,113
21,27,-89,115
21,24,-90,113
22,24,-90,114
22,24,-90,114
22,24,-91,113
23,24,-91,113
23,24,-91,113
23,25,-91,113
23,26,-90,111
24,26,-90,113
24,26,-91,112
24,25,-91,111
24,26,-90,113
24,25,-90,113
26,24,-90,114
26,26,-91,114
26,24,-90,113
26,26,-91,114
32,26,-90,113
54,25,-90,113
76,25,-90,113
98,25,-90,112
120,26,-90,112
142,25,-91,113
164,24,-90,112
186,22,-89,112
208,19,-88,114
230,16,-89,117
252,17,-90,117
274,19,-93,118
296,21,-90,120
317,21,-88,122
339,13,-88,126
361,4,-88,131
383,-4,-90,135
405,-6,-86,133
427,-5,-84,132
448,-1,-84,131
471,8,-84,130
493,11,-82,128
514,12,-80,129
537,17,-79,126
559,22,-79,121
581,26,-80,117
603,33,-82,114
624,40,-81,113
647,48,-81,110
668,60,-82,103
690,68,-86,96
712,77,-86,87
734,87,-90,78
756,89,-95,69
778,85,-99,63
800,81,-101,62
822,74,-105,62
844,70,-107,58
866,70,-105,60
888,75,-105,57
910,76,-106,55
932,76,-106,57
954,77,-104,59
976,75,-105,58
998,74,-106,60
1019,73,-106,59
1041,69,-108,60
1063,66,-111,62
1085,65,-112,62
1106,66,-112,63
1129,65,-110,64
1151,65,-109,70
1173,63,-109,71
1194,59,-109,74
1217,59,-109,75
1239,59,-109,76
1261,61,-109,76
1283,60,-109,75
1304,59,-108,75
1327,60,-107,73
1348,62,-108,71
1370,61,-107,72
1392,60,-107,74
1414,54,-107,75
1436,50,-107,77
1458,51,-107,76
1480,54,-106,75
1502,54,-107,74
1523,56,-108,73
1546,57,-108,73
1568,60,-108,74
1590,61,-107,74
1612,60,-108,76
1634,57,-109,76
1656,55,-111,76
1678,58,-111,77
1699,57,-109,75
1721,56,-109,76
1743,58,-109,75
1764,60,-107,76
1787,60,-107,74
1809,60,-107,76
1831,59,-107,76
1853,57,-106,78
1875,56,-107,79
1897,55,-107,77
1919,55,-107,75
1941,55,-108,74
1963,55,-108,73
1984,57,-108,72
