timestamp,acc_x,acc_y,acc_z
0,6,-90,112
0,6,-89,112
1,7,-89,114
1,6,-89,114
1,7,-88,115
1,8,-88,116
2,7,-88,118
2,8,-87,120
2,9,-87,119
2,8,-88,117
3,12,-87,116
3,8,-88,118
3,8,-88,118
3,9,-89,119
3,8,-90,117
4,9,-89,117
4,9,-89,117
4,10,-89,119
4,7,-88,120
4,9,-89,117
4,9,-88,115
5,8,-87,115
5,7,-88,115
5,5,-89,113
5,6,-89,115
6,8,-90,116
6,8,-94,116
6,10,-96,115
6,17,-95,114
6,20,-94,114
7,23,-93,111
7,12,-86,124
7,11,-88,126
8,13,-87,124
8,15,-86,125
8,13,-87,125
8,14,-86,123
9,13,-87,122
9,13,-87,121
9,12,-87,118
9,14,-85,117
9,13,-86,116
10,14,-87,114
10,13,-86,114
10,14,-84,114
10,11,-85,115
11,15,-84,115
11,12,-85,117
11,13,-88,117
11,12,-87,118
12,12,-86,118
12,13,-87,120
12,15,-86,119
12,12,-87,120
13,12,-86,119
13,16,-85,120
13,13,-86,119
14,14,-86,118
14,14,-86,118
15,12,-86,116
15,14,-85,117
15,13,-87,115
15,16,-86,117
16,14,-86,117
16,13,-85,118
17,15,-86,118
17,16,-86,119
17,16,-86,119
17,14,-87,119
19,15,-87,118
20,16,-86,118
20,14,-86,118
21,14,-86,119
21,13,-86,119
21,13,-86,118
21,13,-86,119
22,14,-86,118
22,13,-86,117
22,13,-86,118
22,12,-86,118
23,14,-85,118
23,13,-85,119
23,14,-85,119
23,14,-85,118
24,14,-87,116
24,12,-87,116
24,13,-86,116
24,13,-84,119
25,13,-85,120
25,14,-86,120
25,15,-87,118
25,14,-86,117
26,14,-86,118
26,14,-86,118
26,14,-87,119
26,12,-87,118
26,13,-86,118
27,14,-88,118
27,13,-86,119
27,13,-86,119
27,14,-86,116
28,14,-86,118
28,13,-86,117
28,14,-85,117
28,13,-86,116
28,14,-85,117
29,13,-85,117
29,13,-86,118
29,14,-85,118
29,14,-86,118
30,13,-86,119
30,14,-87,118
30,13,-88,119
30,13,-87,118
31,13,-87,119
31,13,-85,119
31,13,-85,120
32,13,-86,119
32,13,-85,118
33,11,-85,119
33,12,-85,117
33,12,-86,116
33,12,-85,117
41,12,-86,118
64,13,-84,119
86,14,-84,120
107,13,-85,120
129,13,-85,118
150,13,-85,118
173,14,-85,117
195,13,-84,117
216,12,-84,117
238,12,-84,118
260,12,-85,117
282,12,-85,116
305,10,-83,116
326,10,-81,113
348,9,-76,114
369,9,-71,114
391,6,-68,112
413,2,-64,112
435,-3,-56,113
457,-4,-52,113
479,-5,-50,113
501,-8,-51,117
523,-10,-52,121
545,-13,-52,132
567,-18,-53,148
589,-29,-63,175
611,-23,-75,179
633,-11,-79,184
654,10,-78,188
676,29,-79,188
697,36,-82,186
720,56,-80,181
742,65,-82,175
764,68,-86,170
786,69,-92,161
808,74,-97,158
830,78,-103,147
852,84,-99,128
873,80,-97,119
896,78,-97,104
917,77,-96,95
939,73,-95,88
961,62,-95,80
983,46,-93,69
1005,38,-90,66
1027,33,-87,63
1049,29,-85,59
1071,25,-85,55
1092,20,-83,54
1114,-1,-79,59
1136,-2,-75,61
1157,-16,-74,60
1180,-18,-70,60
1202,-20,-67,61
1224,-22,-66,60
1247,-32,-61,63
1268,-35,-57,66
1290,-43,-52,76
1312,-50,-50,82
1334,-53,-50,90
1357,-57,-51,101
1377,-65,-52,119
1399,-64,-52,124
1421,-63,-55,126
1444,-59,-61,128
1464,-56,-64,132
1487,-63,-66,139
1509,-61,-77,142
1531,-52,-79,144
1553,-45,-83,148
1575,-39,-87,151
1597,-34,-89,156
1618,-23,-91,155
1640,-8,-96,153
1662,4,-96,150
1684,11,-94,148
1706,14,-91,145
1728,12,-86,143
1750,11,-83,140
1772,7,-78,132
1794,4,-77,129
1815,2,-74,125
1837,0,-74,122
1859,-3,-73,120
1881,-3,-71,120
1903,-5,-72,119
1925,-1,-73,114
1947,-4,-73,122
1969,-1,-73,124
1991,0,-74,124
