timestamp,acc_x,acc_y,acc_z
0,15,-82,118
1,15,-81,117
1,16,-79,117
1,16,-78,118
2,18,-77,119
2,17,-77,119
2,15,-79,121
3,15,-79,122
3,15,-79,122
3,15,-79,123
4,16,-81,122
4,18,-82,122
4,18,-81,124
5,18,-81,123
5,20,-82,124
5,19,-82,122
5,17,-82,124
6,18,-81,124
6,16,-81,123
6,16,-81,122
6,18,-80,122
7,18,-79,123
7,19,-79,122
7,19,-79,122
7,18,-79,122
7,19,-79,121
7,17,-79,120
8,18,-79,122
8,18,-81,121
9,15,-81,122
9,19,-80,122
9,14,-79,124
9,17,-79,123
9,18,-79,124
9,20,-79,123
10,18,-79,124
10,18,-80,123
10,17,-80,123
10,18,-80,123
11,17,-81,124
11,19,-81,121
11,17,-82,123
11,18,-82,123
12,19,-80,123
12,19,-81,123
12,17,-80,123
12,18,-79,122
13,18,-78,121
13,18,-79,120
13,17,-80,118
13,16,-81,118
14,15,-80,120
14,14,-79,120
14,16,-80,121
14,17,-80,119
15,15,-81,118
15,14,-81,117
15,14,-80,119
15,14,-79,116
16,17,-79,117
16,20,-79,116
16,20,-78,115
16,15,-78,115
16,16,-75,118
16,17,-73,128
18,20,-72,134
18,21,-72,135
18,22,-72,135
18,24,-72,136
19,25,-72,136
19,26,-70,134
19,25,-72,133
20,25,-72,131
20,26,-72,128
20,25,-71,128
20,24,-72,128
21,24,-72,128
21,25,-71,128
21,23,-72,128
22,23,-72,125
22,24,-73,127
22,23,-73,125
22,21,-73,125
23,23,-73,126
23,23,-74,126
23,23,-73,125
24,21,-73,124
24,22,-73,125
24,21,-74,126
27,21,-73,126
28,20,-73,125
29,22,-74,125
33,21,-73,125
55,22,-73,125
77,22,-73,124
99,22,-72,124
121,23,-70,124
142,23,-71,125
164,22,-71,125
186,21,-71,125
208,20,-71,125
230,22,-72,123
253,24,-73,121
275,32,-75,112
297,45,-75,105
318,63,-72,97
340,75,-69,93
363,75,-64,92
383,78,-58,94
405,78,-50,104
426,64,-39,129
449,56,-32,146
471,48,-28,154
492,49,-28,167
515,29,-26,189
536,4,-30,194
559,-7,-31,202
581,-13,-31,199
603,-15,-26,196
625,-22,-23,196
647,-29,-21,194
669,-37,-19,190
691,-49,-14,183
712,-49,-14,173
734,-53,-14,164
755,-61,-16,157
778,-64,-19,151
800,-65,-21,150
821,-63,-26,138
844,-62,-32,128
866,-61,-38,118
888,-60,-41,113
910,-56,-47,107
931,-57,-52,99
953,-57,-54,94
975,-52,-56,91
996,-47,-58,88
1019,-46,-60,87
1041,-40,-59,87
1063,-38,-62,87
1085,-35,-65,78
1107,-33,-68,83
1129,-23,-75,79
1150,-8,-83,72
1178,4,-87,67
1196,12,-89,64
1216,18,-92,63
1238,24,-97,64
1260,35,-102,60
1282,48,-102,57
1304,56,-99,59
1326,62,-92,65
1348,60,-86,74
1369,55,-84,81
1392,48,-87,94
1414,40,-87,103
1436,35,-86,112
1458,46,-91,121
1479,50,-93,142
1501,50,-86,157
1523,49,-85,156
1545,39,-86,160
1567,33,-72,173
1589,35,-75,161
1611,26,-75,165
1633,21,-68,171
1655,9,-64,166
1677,0,-63,163
1699,4,-62,161
1719,8,-64,155
1742,12,-64,145
1763,13,-62,145
1786,16,-58,142
1808,22,-57,139
1830,24,-56,135
1852,25,-58,132
1874,29,-59,131
1895,30,-58,130
1918,30,-58,130
1939,32,-60,129
1962,32,-62,128
1984,33,-64,127
