timestamp,acc_x,acc_y,acc_z
0,-64,-36,127
0,-63,-38,128
0,-62,-37,129
1,-58,-39,130
1,-52,-39,133
1,-57,-38,134
1,-58,-41,135
2,-58,-42,136
2,-53,-42,136
2,-49,-44,136
2,-48,-44,135
2,-49,-44,134
2,-41,-46,135
3,-37,-45,135
3,-34,-46,133
3,-34,-46,132
3,-35,-47,133
4,-34,-48,135
4,-33,-47,144
4,-35,-46,145
4,-36,-50,137
5,-31,-55,125
5,-20,-58,123
6,-18,-60,121
6,-20,-61,121
6,-22,-61,120
7,-21,-62,121
7,-24,-63,121
8,-26,-61,125
8,-26,-58,128
8,-28,-58,131
8,-31,-58,131
12,-33,-58,131
12,-34,-55,133
12,-33,-55,137
12,-33,-55,137
14,-37,-55,134
14,-35,-56,131
14,-34,-56,130
14,-33,-58,130
15,-33,-59,129
15,-33,-59,129
15,-34,-61,128
15,-34,-61,127
16,-33,-59,129
16,-35,-58,132
16,-35,-58,132
16,-35,-58,131
17,-36,-58,130
17,-36,-59,129
17,-35,-58,129
17,-34,-59,128
17,-33,-60,127
17,-32,-61,125
18,-32,-61,125
18,-32,-59,127
18,-33,-58,128
18,-32,-59,127
19,-31,-58,130
19,-31,-58,130
19,-31,-57,130
19,-31,-57,133
20,-30,-58,132
20,-31,-58,130
20,-31,-57,131
20,-30,-57,133
21,-32,-56,133
21,-33,-58,133
22,-33,-57,131
22,-34,-56,132
22,-36,-55,131
22,-35,-54,131
22,-36,-54,129
24,-35,-55,127
24,-37,-54,128
24,-35,-54,127
24,-36,-55,128
25,-33,-55,128
25,-35,-55,130
25,-35,-55,132
25,-35,-55,132
26,-33,-55,133
26,-32,-56,132
27,-32,-55,133
27,-32,-56,135
27,-32,-56,133
27,-32,-54,134
28,-31,-53,133
29,-30,-54,133
29,-32,-54,131
29,-32,-53,132
30,-32,-53,132
30,-33,-54,131
37,-33,-54,131
59,-34,-54,129
81,-33,-53,131
103,-33,-54,130
125,-35,-55,131
147,-35,-53,130
168,-36,-53,130
191,-36,-51,129
212,-35,-47,129
235,-40,-42,130
256,-42,-32,126
278,-54,-23,126
300,-72,-17,126
322,-81,-13,125
344,-86,-12,132
366,-93,-10,141
387,-95,-12,148
409,-96,-16,153
432,-92,-17,158
454,-79,-15,159
475,-65,-15,161
497,-55,-20,161
519,-44,-28,159
541,-33,-31,158
562,-22,-31,151
585,-10,-35,140
607,-1,-40,136
628,20,-48,126
649,31,-54,124
672,37,-57,122
694,52,-57,112
716,80,-58,96
738,93,-66,87
759,93,-72,80
782,94,-77,75
804,99,-81,73
826,112,-78,70
848,120,-70,67
868,113,-64,70
891,107,-50,69
913,108,-38,70
934,105,-33,68
957,95,-30,77
979,78,-25,90
1001,56,-26,90
1022,36,-16,113
1045,37,-1,141
1065,26,2,158
1088,3,1,160
1108,-11,7,166
1131,-18,14,173
1153,-30,15,186
1175,-43,30,229
1196,-61,32,222
1218,-71,26,199
1241,-63,25,198
1263,-50,29,204
1285,-46,33,204
1306,-54,34,201
1327,-67,31,192
1350,-68,34,190
1372,-61,28,171
1393,-45,21,160
1415,-39,26,159
1438,-45,29,150
1459,-47,31,145
1482,-39,33,145
1504,-20,40,151
1525,-2,40,155
1547,1,38,158
1568,-6,34,164
1591,0,32,161
1612,20,27,154
1634,30,22,158
1657,40,21,162
1679,26,13,151
1700,0,5,142
1721,32,5,143
1743,60,6,136
1765,78,6,132
1787,70,4,132
1808,51,8,137
1831,56,4,129
1852,90,-3,125
1874,104,-8,126
1896,90,-13,131
1918,68,-18,137
1940,62,-22,132
1961,68,-24,130
1984,77,-24,138
