timestamp,acc_x,acc_y,acc_z
0,21,-27,130
0,20,-21,128
1,18,-17,134
1,16,-10,150
2,8,-4,166
2,0,-4,170
2,0,-8,162
3,7,-15,146
3,9,-16,140
3,12,-16,140
4,10,-16,146
4,11,-16,150
5,12,-15,153
5,9,-17,152
5,9,-18,147
5,9,-18,147
6,9,-18,148
6,8,-18,149
6,7,-18,149
6,7,-19,151
7,8,-18,149
7,8,-18,149
7,8,-18,148
7,8,-17,148
8,8,-17,148
8,8,-16,147
8,9,-16,146
8,7,-16,146
9,8,-17,147
9,7,-16,147
9,7,-16,149
9,8,-16,151
9,7,-17,151
10,8,-17,149
10,8,-17,149
10,7,-17,148
10,8,-17,146
11,8,-17,148
11,8,-17,146
11,8,-16,146
11,7,-17,148
12,7,-16,146
12,7,-16,146
12,6,-15,145
12,9,-15,149
13,8,-15,151
13,7,-16,150
13,6,-17,148
13,8,-18,146
13,7,-18,147
13,8,-17,148
14,8,-17,149
14,8,-16,148
14,7,-17,147
14,7,-17,147
15,8,-17,147
15,7,-18,152
15,7,-18,148
15,10,-19,147
16,8,-17,150
16,6,-17,150
16,8,-16,148
16,7,-17,148
17,8,-16,148
17,7,-17,148
17,7,-15,147
18,8,-16,146
18,8,-16,147
18,8,-17,148
18,9,-17,150
18,7,-17,148
18,8,-18,147
20,9,-18,148
20,8,-18,148
21,9,-18,149
21,8,-18,149
21,8,-18,148
23,8,-18,147
24,8,-17,147
26,8,-17,149
26,7,-16,148
27,8,-17,148
27,8,-17,147
27,10,-18,148
28,8,-17,149
28,6,-16,149
28,8,-18,146
28,7,-16,148
29,8,-16,148
29,8,-17,146
29,8,-17,148
29,8,-16,148
29,9,-16,149
50,9,-17,149
71,7,-17,149
93,7,-18,147
115,7,-18,149
137,8,-17,147
159,8,-18,147
180,8,-17,148
203,7,-17,148
225,6,-17,147
248,8,-17,146
268,8,-16,148
291,8,-17,148
313,9,-17,148
343,7,-16,149
365,7,-16,149
390,7,-17,148
400,2,-18,152
422,1,-25,166
444,-12,-25,181
466,-17,-31,187
488,-23,-40,192
510,-8,-38,193
532,31,-30,188
554,4,-23,192
576,-16,-14,200
598,-12,-16,192
619,5,-14,189
641,11,-12,192
663,7,-13,191
685,0,-22,168
707,-1,-31,150
728,-5,-37,138
750,-3,-41,128
773,-4,-45,125
795,-12,-48,124
817,-14,-48,104
838,-9,-61,95
861,-12,-58,80
883,-6,-52,85
905,-13,-48,84
926,-13,-58,72
948,-20,-66,56
970,-15,-72,50
992,-10,-80,41
1014,-15,-86,35
1036,-26,-93,27
1058,-33,-105,10
1080,-43,-126,-11
1102,-48,-136,-18
1124,-49,-140,-20
1146,-51,-139,-15
1167,-54,-140,-9
1190,-54,-140,-4
1212,-55,-139,2
1233,-51,-135,7
1254,-41,-133,21
1277,-40,-130,30
1298,-38,-128,29
1321,-38,-126,31
1343,-33,-124,32
1365,-33,-123,35
1387,-32,-123,36
1408,-32,-122,39
1431,-34,-121,38
1453,-34,-123,37
1475,-34,-124,43
1497,-32,-125,40
1518,-32,-125,41
1541,-30,-126,38
1562,-35,-126,38
1585,-37,-126,37
1606,-34,-125,38
1628,-37,-124,39
1650,-34,-125,40
1672,-37,-126,36
1694,-38,-125,36
1716,-38,-127,35
1738,-35,-127,33
1760,-33,-126,34
1782,-36,-126,34
1803,-40,-126,34
1824,-40,-127,34
1846,-38,-127,34
1869,-36,-126,35
1891,-37,-125,36
1913,-38,-126,35
1935,-38,-126,37
1957,-37,-125,38
1978,-38,-125,37
