timestamp,acc_x,acc_y,acc_z
1,12,-47,146
1,13,-48,149
2,15,-47,149
3,16,-48,147
3,17,-52,149
3,19,-53,149
4,21,-56,151
4,21,-61,150
5,20,-65,148
5,23,-68,150
5,34,-64,162
6,36,-61,162
6,30,-61,160
6,20,-63,157
7,12,-67,154
7,8,-71,153
7,14,-72,156
7,22,-72,154
8,20,-73,151
8,10,-77,147
8,0,-79,145
8,-3,-77,147
9,-11,-75,136
9,-18,-70,128
9,-6,-62,130
9,1,-57,131
9,-2,-55,127
9,-7,-56,121
10,-14,-59,110
10,-19,-59,110
11,-24,-58,109
11,-23,-58,110
11,-17,-57,113
11,-13,-56,112
12,-21,-58,108
12,-26,-55,108
13,-38,-53,109
13,-51,-54,108
13,-48,-54,112
13,-39,-52,114
13,-36,-49,114
13,-34,-52,112
14,-35,-55,115
15,-41,-57,116
15,-42,-59,115
16,-39,-61,115
16,-38,-62,116
16,-40,-63,116
16,-42,-64,118
17,-41,-66,121
17,-40,-68,123
17,-42,-70,123
18,-44,-69,121
18,-42,-69,122
18,-39,-71,123
18,-39,-72,123
19,-40,-71,123
20,-42,-71,122
20,-41,-68,125
20,-37,-65,126
20,-34,-65,125
21,-34,-67,124
21,-36,-66,126
21,-38,-65,124
21,-34,-64,124
22,-33,-64,126
22,-34,-64,127
22,-34,-64,127
23,-34,-64,127
23,-36,-64,125
23,-32,-66,125
23,-31,-66,126
24,-32,-67,126
24,-33,-66,126
24,-33,-65,127
24,-32,-64,127
25,-33,-63,126
25,-30,-63,127
25,-31,-63,128
25,-32,-62,128
26,-34,-61,127
26,-33,-62,128
26,-34,-62,128
27,-35,-62,127
27,-37,-63,127
27,-33,-63,128
27,-34,-62,128
28,-37,-61,127
28,-36,-61,128
28,-37,-60,127
28,-37,-59,127
29,-37,-58,127
29,-38,-59,126
39,-40,-57,127
61,-42,-57,127
84,-43,-58,127
106,-41,-57,127
127,-42,-56,128
148,-42,-56,128
171,-42,-57,127
192,-43,-55,127
215,-45,-53,125
237,-48,-51,122
259,-53,-50,122
281,-60,-45,123
303,-68,-40,124
324,-88,-33,124
347,-97,-31,120
368,-102,-33,119
390,-100,-36,117
413,-102,-36,119
434,-104,-36,121
456,-94,-36,124
478,-83,-35,128
500,-72,-34,131
521,-56,-34,129
544,-40,-33,131
566,-33,-34,131
588,-28,-36,131
610,-11,-35,129
631,13,-33,128
653,20,-39,132
674,16,-39,135
697,29,-35,145
719,56,-35,145
740,64,-44,137
763,66,-53,132
785,64,-58,131
807,62,-59,135
829,60,-62,134
851,65,-67,130
873,77,-65,128
893,80,-63,129
915,77,-58,132
937,74,-56,128
960,77,-55,122
981,79,-48,119
1004,78,-39,117
1026,70,-30,116
1048,62,-22,108
1069,53,-17,101
1091,35,-13,106
1114,14,-1,114
1135,-5,10,115
1156,-21,16,124
1179,-36,19,139
1201,-38,20,144
1222,-46,22,148
1245,-61,26,160
1266,-72,33,170
1289,-72,34,171
1311,-63,39,172
1332,-58,45,179
1354,-73,53,186
1376,-87,63,181
1399,-92,62,164
1420,-98,58,159
1442,-106,58,159
1464,-113,56,156
1486,-122,51,153
1507,-122,45,146
1530,-110,40,143
1551,-109,41,142
1573,-108,41,140
1596,-97,42,137
1618,-86,47,138
1639,-81,50,137
1661,-69,59,139
1683,-57,60,130
1705,-51,60,126
1727,-48,62,129
1749,-39,64,131
1771,-32,65,135
1793,-28,66,136
1815,-21,64,134
1837,-14,63,134
1858,-7,63,136
1879,3,62,140
1903,20,60,143
1923,35,56,146
1946,48,54,151
1968,59,51,158
1990,64,44,159
