timestamp,acc_x,acc_y,acc_z
0,51,-10,147
1,60,-12,147
1,42,-3,160
2,33,3,163
3,38,-2,159
4,44,-8,153
4,38,-6,150
5,37,-5,144
6,37,-4,142
7,39,-8,136
8,37,-9,137
8,37,-9,140
9,43,-10,140
9,47,-8,140
10,39,-3,145
12,30,0,152
14,34,-1,147
14,35,-6,144
15,34,-12,141
16,32,-16,138
18,30,-16,139
18,25,-4,149
20,25,0,154
20,29,-2,154
21,35,-1,151
21,39,0,153
22,40,1,153
22,43,2,150
32,43,0,149
33,36,-2,147
33,33,-3,142
34,32,-2,139
35,26,-3,139
36,27,-4,136
36,31,-3,137
37,32,-6,138
38,30,-6,141
38,31,-6,145
39,36,-3,148
40,41,-2,149
40,40,0,149
41,37,0,151
41,33,0,152
42,36,0,151
43,33,-1,150
43,29,-3,151
47,30,-2,150
49,32,-1,150
50,35,0,150
50,32,0,151
51,29,-1,150
52,31,-1,146
52,33,-1,146
53,33,0,147
54,32,0,146
54,30,0,149
55,30,-1,147
55,32,-1,145
56,34,-1,143
56,40,-3,141
57,35,-2,144
57,28,-1,147
58,34,-2,147
59,39,0,148
59,39,1,150
64,39,3,152
65,38,5,153
66,39,3,149
67,36,-1,143
67,37,-2,139
68,36,0,140
68,29,0,146
69,28,2,150
70,28,0,146
70,30,-1,144
71,32,-2,143
72,32,-1,145
72,34,0,148
73,34,0,150
73,35,-1,152
74,34,0,152
75,32,-1,151
75,35,-1,151
77,35,0,149
81,32,0,148
81,35,-1,144
83,36,-4,142
83,32,-3,144
84,30,-1,146
85,31,0,148
85,37,1,147
86,39,0,147
86,34,0,148
86,31,-1,148
87,32,0,147
88,34,-1,144
109,36,-2,143
132,31,-1,148
153,30,-1,148
175,32,0,146
197,34,0,147
219,32,0,146
240,30,0,148
263,30,0,149
284,32,1,147
307,35,1,148
329,33,1,148
350,32,0,148
372,33,0,146
394,35,-1,146
416,34,0,146
438,31,0,147
460,31,-1,147
483,30,0,148
504,31,1,149
525,32,2,149
547,32,2,150
569,32,2,149
591,32,0,148
613,33,0,148
635,30,0,148
657,31,0,147
679,31,1,145
702,32,2,147
723,32,2,147
746,30,2,145
767,30,1,145
790,31,1,148
810,31,2,155
832,27,4,165
854,16,11,203
876,30,17,214
898,45,15,218
920,88,48,258
942,57,19,235
964,45,9,248
986,36,17,233
1008,54,1,186
1030,44,-5,162
1052,15,-12,145
1074,19,-17,109
1096,32,-31,74
1118,30,-32,82
1139,29,-36,55
1162,6,-63,4
1181,1,-79,-5
1204,-2,-80,-8
1226,-9,-91,-13
1248,-16,-98,-1
1270,-30,-104,-1
1292,-30,-112,-1
1314,-27,-119,3
1336,-35,-126,1
1358,-41,-131,-1
1380,-38,-135,5
1402,-21,-139,-1
1425,-22,-144,4
1447,-52,-135,36
1468,-48,-134,27
1489,-32,-135,18
1513,-26,-133,24
1534,-30,-129,31
1556,-35,-128,29
1577,-29,-126,29
1599,-25,-125,31
1621,-29,-124,33
1643,-31,-124,37
1665,-31,-126,34
1687,-31,-128,31
1709,-31,-128,32
1731,-27,-128,34
1754,-27,-129,31
1774,-28,-128,32
1797,-31,-128,31
1819,-29,-129,30
1840,-25,-128,33
1863,-27,-128,34
1884,-30,-128,33
1906,-29,-128,35
1930,-29,-130,33
1950,-27,-130,33
1972,-27,-128,38
1994,-27,-128,37
