timestamp,acc_x,acc_y,acc_z
0,49,40,135
1,50,40,137
2,51,40,136
2,51,40,137
3,54,36,136
4,53,34,135
4,53,34,134
5,54,34,132
5,51,34,133
6,49,35,134
6,51,34,133
6,48,36,132
7,46,36,132
7,47,36,133
7,48,37,135
8,51,40,140
8,48,41,139
8,54,39,139
8,53,37,140
9,50,35,140
9,50,33,138
9,47,31,137
9,46,29,135
10,48,31,134
10,48,31,136
10,50,36,139
10,49,38,139
11,51,40,137
11,53,40,140
11,52,40,142
11,54,40,140
12,50,37,138
12,48,34,137
12,48,35,138
12,41,36,138
13,39,34,135
13,40,34,133
13,41,35,136
13,42,37,139
13,40,37,141
14,37,38,141
14,41,38,142
14,40,41,146
14,36,38,144
15,34,36,142
15,33,32,140
15,41,31,140
15,36,31,140
16,37,31,140
16,43,31,140
17,44,30,139
17,44,29,140
17,43,26,139
17,43,25,141
18,46,26,141
18,46,27,143
19,47,27,143
19,42,26,143
19,45,24,139
19,39,22,138
20,40,20,137
20,42,21,138
21,42,23,139
21,43,24,141
22,44,23,138
22,42,23,139
22,39,20,140
22,39,19,140
23,39,20,140
23,41,23,143
23,40,25,144
23,40,25,145
24,41,25,143
24,39,23,143
24,38,23,143
24,39,23,143
24,38,23,145
25,38,23,144
25,39,23,142
25,39,22,140
25,41,21,140
25,44,21,140
25,43,21,138
26,42,20,139
26,44,18,137
26,45,16,138
26,44,16,137
26,43,15,137
26,45,16,141
27,47,16,139
27,47,15,140
27,44,14,140
28,46,15,141
50,50,16,141
73,46,18,142
94,44,19,144
117,43,20,142
138,43,19,141
160,43,20,143
182,42,23,143
203,40,22,139
225,40,21,137
247,43,20,136
270,43,23,139
291,39,22,136
313,39,21,134
336,37,23,134
358,21,22,126
379,4,18,120
401,-16,11,115
423,-37,8,117
445,-44,11,117
467,-45,20,118
489,23,54,162
511,53,81,181
533,28,102,199
555,12,111,217
577,19,114,235
598,48,118,256
620,81,106,236
642,73,91,210
663,85,76,196
685,102,66,189
708,121,61,181
729,123,56,166
751,122,47,139
773,127,33,124
795,119,17,109
818,111,7,100
839,91,-2,81
861,78,-16,65
883,59,-23,59
905,49,-28,56
927,36,-33,45
948,26,-37,41
970,19,-39,45
993,9,-37,52
1014,-6,-36,57
1036,-16,-37,50
1059,-22,-37,45
1080,-24,-32,54
1103,-28,-20,84
1125,-34,-8,102
1146,-51,-4,95
1168,-62,0,89
1190,-50,10,101
1211,-33,30,131
1234,-32,39,144
1256,-43,39,125
1277,-46,55,114
1299,-32,76,154
1322,19,112,216
1343,17,134,226
1366,-25,123,206
1388,10,141,212
1409,82,159,249
1430,95,155,256
1453,66,131,235
1475,33,111,212
1496,42,101,194
1519,79,94,186
1541,103,78,179
1562,82,66,161
1585,82,55,151
1607,94,46,144
1628,99,37,135
1650,97,24,118
1672,77,5,99
1692,69,-1,91
1716,59,-12,83
1736,47,-23,77
1758,33,-25,82
1780,24,-21,96
1803,11,-15,103
1824,-2,-14,101
1846,2,-15,105
1868,11,-12,121
1889,14,-6,139
1912,11,-1,150
1934,11,-1,152
1956,27,0,156
1978,29,1,159
1999,27,0,160
