timestamp,acc_x,acc_y,acc_z
0,44,68,124
0,42,66,122
1,44,66,124
1,43,64,122
2,41,62,125
2,40,61,126
2,36,60,124
3,43,62,126
3,40,62,125
3,38,62,127
3,39,63,127
3,38,64,129
4,41,65,129
4,41,66,128
4,41,66,127
4,40,64,127
5,40,63,127
5,39,62,125
5,39,62,124
5,40,60,125
6,41,60,124
6,44,61,126
6,42,62,126
6,40,63,126
7,42,63,127
7,44,64,127
7,43,64,129
7,41,64,128
8,42,63,127
8,42,65,129
8,42,65,128
8,42,65,127
9,42,65,127
9,39,65,128
9,33,73,120
9,34,73,119
10,34,75,122
10,33,73,121
10,34,70,122
10,31,67,124
11,30,67,124
11,32,68,126
11,35,69,126
11,33,67,125
12,32,66,127
12,34,66,128
12,32,69,128
12,34,68,130
13,35,69,129
13,35,68,132
13,36,67,130
13,36,65,131
14,35,64,134
14,37,65,132
14,39,64,133
14,37,62,130
16,39,59,128
16,39,57,128
16,37,55,126
16,37,54,126
17,36,54,127
17,39,57,132
17,39,58,132
17,35,60,133
18,34,59,133
18,32,62,134
19,30,63,136
19,29,64,136
19,26,60,133
19,24,57,134
20,23,56,133
21,24,57,134
21,24,58,134
21,23,56,134
21,24,53,132
22,23,50,134
22,24,50,132
24,25,50,134
24,26,51,135
25,27,51,134
25,26,52,135
25,26,51,137
25,26,51,137
25,28,53,136
26,28,56,138
26,25,55,136
26,25,54,136
26,23,50,135
26,25,50,135
27,23,49,135
27,21,49,136
27,23,53,139
27,24,51,138
28,22,49,134
28,20,47,134
28,19,51,141
28,18,53,140
29,23,55,139
29,27,57,141
29,23,55,140
29,22,55,140
30,23,52,139
30,24,51,138
30,23,50,137
30,22,49,136
31,24,50,136
31,22,50,136
31,21,50,138
31,19,51,139
32,18,50,139
32,20,52,139
32,21,51,140
32,22,50,139
33,23,49,137
33,24,48,137
33,23,46,136
34,23,46,137
34,22,46,137
34,23,48,138
34,24,49,138
35,23,50,138
35,24,50,137
35,24,49,138
35,21,49,138
35,21,49,138
36,20,48,136
54,19,49,138
77,19,49,137
99,19,48,137
119,20,48,137
142,20,48,138
163,19,49,139
185,20,48,140
207,19,48,141
230,17,47,138
251,16,46,137
273,15,47,135
295,18,48,133
316,16,48,133
339,15,50,136
361,17,52,138
382,18,54,136
404,18,52,134
427,16,50,131
449,12,50,129
470,10,48,122
492,15,47,112
515,7,44,103
537,2,45,100
558,3,51,102
580,29,64,95
601,40,66,89
623,39,63,80
645,63,79,95
667,80,96,109
688,88,106,107
711,103,112,98
732,115,120,105
755,115,135,113
777,110,152,125
799,64,179,195
821,10,187,221
843,6,172,185
865,20,180,202
886,54,193,209
911,20,192,225
930,-13,172,208
952,-3,158,191
974,-7,145,171
996,-14,127,155
1018,-17,112,153
1040,-24,102,149
1062,-35,77,117
1084,-35,56,95
1106,-28,40,89
1127,-26,29,85
1149,-28,11,71
1171,-21,-5,62
1193,-20,-26,59
1215,-20,-33,52
1237,-19,-41,47
1259,-20,-47,39
1281,-14,-48,45
1303,-1,-41,60
1325,19,-34,64
1347,17,-37,46
1368,5,-40,24
1390,12,-32,30
1412,45,-12,66
1434,66,-4,83
1456,38,-5,58
1477,47,7,62
1499,83,27,103
1521,98,40,145
1543,92,47,164
1565,70,44,132
1587,80,59,126
1609,110,88,167
1631,106,109,202
1652,83,108,208
1674,64,101,189
1697,60,102,176
1719,53,104,185
1740,57,98,181
1762,47,100,178
1784,28,97,184
1806,27,97,166
1829,35,90,147
1851,31,84,142
1872,20,83,147
1892,22,81,139
1915,23,78,129
1937,26,76,124
1960,27,76,124
1982,27,76,125
