timestamp,acc_x,acc_y,acc_z
0,24,-75,131
0,26,-72,132
0,28,-69,133
1,28,-69,133
1,29,-69,132
1,27,-70,129
1,25,-71,128
2,24,-71,126
2,25,-71,124
2,23,-73,121
2,23,-74,120
3,23,-74,121
3,24,-75,122
3,26,-77,123
3,28,-77,123
4,24,-77,125
4,25,-77,126
4,24,-77,124
5,23,-77,124
5,25,-75,124
5,31,-73,125
5,29,-72,124
5,29,-73,126
5,27,-75,126
6,30,-77,124
6,31,-76,124
6,29,-75,124
6,30,-74,124
7,31,-74,126
7,31,-75,124
7,29,-74,124
7,30,-73,125
8,31,-72,127
8,31,-73,127
8,29,-73,126
8,29,-74,129
9,30,-73,130
9,28,-72,130
9,27,-73,132
9,27,-72,132
10,27,-69,132
10,27,-66,132
10,25,-66,129
10,23,-68,125
11,20,-71,125
11,22,-74,124
11,20,-75,125
12,20,-75,127
12,18,-74,127
12,17,-72,129
12,15,-72,127
13,16,-71,126
13,14,-70,125
13,12,-70,124
13,13,-71,125
14,11,-70,126
14,11,-70,125
14,9,-71,127
14,7,-71,127
15,9,-71,129
15,8,-70,128
15,10,-72,129
16,10,-74,130
16,7,-77,128
17,9,-75,129
17,10,-74,129
17,10,-74,129
17,9,-74,128
18,6,-75,126
18,7,-78,124
19,7,-78,125
19,8,-77,125
19,6,-76,127
19,7,-75,128
20,8,-76,127
21,4,-79,125
21,2,-80,122
21,1,-79,120
21,0,-79,119
22,0,-78,121
24,2,-78,121
25,3,-76,123
25,3,-76,123
25,3,-75,124
25,4,-77,125
25,2,-77,123
25,1,-77,122
26,1,-77,123
26,4,-76,123
26,6,-75,123
27,6,-76,123
27,5,-75,123
27,5,-76,124
38,5,-77,124
60,5,-75,125
81,6,-75,126
102,4,-76,126
125,2,-77,126
147,1,-78,126
169,2,-78,128
191,1,-77,127
213,1,-77,130
235,1,-78,129
257,2,-79,129
279,3,-82,129
301,0,-87,132
323,-6,-86,136
345,-17,-84,141
366,-33,-77,147
388,-51,-73,150
410,-63,-69,147
432,-76,-63,134
453,-76,-56,120
476,-69,-48,108
498,-63,-40,102
520,-57,-33,96
541,-50,-28,85
564,-28,-20,64
586,-13,-12,62
607,0,-10,58
628,3,-10,57
650,13,-7,59
673,23,-8,57
695,51,-2,70
716,82,6,91
738,112,16,105
760,140,30,115
782,149,48,135
804,152,67,155
826,165,78,175
848,195,76,173
869,196,75,160
892,179,85,161
914,149,109,195
936,110,124,220
957,103,125,219
979,43,130,256
1000,-1,136,283
1023,-14,134,293
1045,-18,119,264
1067,-26,110,239
1089,-19,111,239
1111,-43,97,219
1133,-56,83,199
1154,-55,68,169
1177,-51,52,141
1198,-39,36,121
1220,-37,23,102
1241,-35,2,91
1264,-40,-5,87
1286,-46,-16,71
1308,-46,-30,63
1330,-38,-36,65
1351,-32,-39,64
1374,-19,-47,64
1396,-10,-52,60
1417,0,-60,53
1439,13,-68,52
1461,36,-79,63
1483,59,-91,74
1504,60,-108,80
1528,58,-118,79
1548,67,-126,85
1571,71,-128,96
1593,64,-130,98
1614,50,-132,98
1637,34,-128,99
1660,27,-122,97
1681,23,-117,96
1703,23,-112,95
1724,15,-107,97
1746,11,-106,96
1768,14,-101,95
1790,15,-99,94
1812,16,-98,95
1834,15,-97,98
1856,14,-97,99
1878,12,-99,99
1900,6,-101,100
1922,7,-102,102
1944,8,-101,103
1966,6,-102,101
1988,10,-101,103
