timestamp,acc_x,acc_y,acc_z
0,8,-130,55
1,9,-131,57
1,4,-131,56
2,4,-131,56
2,1,-131,58
3,0,-133,64
3,0,-130,68
4,-3,-131,66
4,-5,-130,63
4,-5,-129,60
5,-8,-129,58
5,-6,-126,54
5,-5,-122,52
6,-5,-121,47
6,-9,-122,45
6,-9,-123,40
7,-6,-123,39
7,-2,-124,41
7,0,-127,45
7,4,-128,45
8,3,-131,46
8,3,-135,44
8,7,-140,51
8,11,-133,56
9,11,-132,55
9,7,-131,57
9,7,-128,58
10,6,-127,57
10,9,-124,56
10,11,-124,61
10,9,-120,60
11,6,-119,59
11,2,-115,58
12,4,-111,59
12,3,-107,61
13,15,-104,67
14,16,-106,70
14,15,-108,71
14,21,-112,70
14,26,-121,70
15,31,-127,74
15,33,-124,75
15,32,-122,75
15,32,-122,75
16,35,-123,77
16,36,-127,76
16,33,-134,75
16,35,-138,72
17,32,-135,70
17,31,-132,69
17,30,-128,66
17,28,-124,66
18,26,-121,64
19,25,-117,64
19,24,-117,64
19,25,-117,65
19,26,-120,65
19,25,-121,66
20,26,-121,66
20,27,-123,66
20,28,-124,67
20,28,-124,66
21,29,-124,66
21,28,-125,66
21,28,-124,65
21,29,-125,64
22,28,-124,65
22,28,-124,64
22,26,-123,64
23,26,-124,63
24,23,-124,63
24,25,-124,64
24,25,-121,65
24,25,-121,66
24,25,-121,66
24,25,-121,66
25,25,-121,66
25,27,-121,66
25,28,-121,68
25,26,-122,67
26,26,-121,66
26,24,-122,66
26,24,-121,66
26,26,-121,66
27,25,-121,67
27,26,-120,67
27,25,-120,67
27,24,-121,67
28,25,-121,66
28,24,-121,67
28,22,-122,67
28,20,-122,67
29,19,-123,67
49,17,-123,66
70,17,-123,66
91,16,-123,66
114,15,-123,66
136,16,-123,65
157,17,-123,66
179,17,-123,65
201,17,-123,66
223,18,-124,67
246,15,-126,67
268,13,-127,67
290,2,-127,69
311,-14,-128,68
333,-26,-132,64
354,-27,-130,61
376,-32,-121,47
399,-39,-111,42
420,-30,-98,48
442,-17,-83,47
465,-6,-67,36
486,0,-52,23
508,7,-15,30
529,8,10,29
550,12,35,25
573,34,63,21
595,50,87,27
616,56,99,33
639,77,124,13
661,94,168,2
682,84,174,30
705,90,181,40
727,117,205,41
748,140,225,55
771,163,233,56
793,148,209,54
815,153,210,68
836,179,201,69
857,169,179,63
880,149,171,70
901,146,177,63
923,139,155,66
946,126,144,68
968,112,141,68
990,105,143,62
1011,95,129,58
1034,84,126,54
1055,80,134,48
1076,75,135,44
1099,66,134,40
1121,60,132,38
1143,55,132,38
1164,53,129,37
1186,50,124,36
1209,49,125,35
1231,46,126,33
1253,43,126,34
1273,42,123,36
1296,42,122,36
1318,41,122,36
1340,43,122,37
1362,43,122,37
1383,42,122,35
1406,43,123,36
1428,45,124,37
1450,46,124,37
1472,46,125,38
1494,46,125,38
1515,48,126,37
1536,51,127,38
1560,50,127,38
1581,48,126,38
1603,50,126,39
1624,52,127,39
1646,51,127,39
1669,50,127,39
1690,49,128,39
1713,49,128,39
1734,50,127,39
1755,48,127,40
1778,46,127,40
1800,46,125,38
1821,47,125,39
1844,44,124,39
1866,43,124,38
1888,43,125,37
1910,43,124,37
1931,44,123,38
1953,45,123,38
1974,42,125,38
1996,40,126,37
