timestamp,acc_x,acc_y,acc_z
0,89,48,117
0,88,45,119
1,86,43,117
1,80,38,115
2,83,36,114
2,83,33,114
3,87,34,116
3,92,36,120
3,92,41,119
4,90,44,120
4,93,45,121
4,92,41,118
4,88,35,115
5,82,31,112
5,77,28,113
5,82,31,116
5,77,30,117
6,69,29,115
6,63,29,120
6,75,44,121
6,78,50,126
7,77,59,131
7,66,62,129
7,67,64,128
7,68,62,128
8,64,56,127
8,59,47,126
8,52,39,120
8,51,37,118
9,58,40,121
9,60,41,123
9,58,46,126
9,54,46,131
10,52,46,130
10,50,42,128
10,51,41,130
10,52,40,134
10,52,39,137
10,51,38,136
11,52,38,134
11,54,44,134
11,53,44,133
11,51,44,130
12,49,43,131
12,50,43,129
13,53,43,130
13,51,38,131
13,50,39,132
13,52,39,134
14,52,38,132
14,52,35,133
15,52,35,135
15,53,35,134
15,54,35,134
15,56,36,135
15,56,35,135
17,56,36,135
17,56,34,134
18,57,34,135
18,59,35,134
18,58,33,133
18,57,35,132
19,58,36,131
19,59,36,131
19,59,36,128
19,59,36,128
19,59,36,127
20,58,35,128
20,59,35,128
20,59,35,129
20,56,34,130
21,55,35,132
22,54,35,134
22,56,35,135
22,58,38,133
22,57,38,133
22,58,39,134
23,57,39,133
23,58,39,132
23,58,38,131
23,59,38,131
24,58,38,129
24,60,39,129
24,60,38,126
24,62,38,127
25,60,38,127
25,60,39,127
25,62,40,127
25,63,40,126
26,64,40,126
26,65,40,126
26,66,39,125
26,67,38,125
42,69,37,122
65,74,37,120
86,74,40,116
108,77,42,115
131,79,42,114
152,84,42,110
174,92,38,104
196,108,39,101
217,123,43,92
239,136,47,83
261,138,53,80
283,131,63,71
305,136,67,68
327,137,71,71
349,128,76,77
371,117,86,82
393,110,95,84
415,100,104,86
436,102,117,92
458,107,132,92
480,98,140,100
503,92,143,103
525,96,144,93
547,98,152,86
569,84,158,87
590,59,158,92
613,36,147,89
634,32,141,90
656,29,139,93
677,21,133,97
699,10,124,102
721,2,116,107
744,-3,104,115
765,-7,97,118
787,-9,91,127
810,-12,86,132
831,-17,77,136
853,-18,70,139
875,-8,65,144
898,-7,58,146
918,-8,52,148
940,-8,46,149
962,-8,40,149
984,-3,35,147
1007,4,30,145
1029,6,27,143
1050,11,22,138
1072,23,25,142
1094,27,25,140
1117,32,24,137
1138,38,28,138
1159,42,30,141
1181,47,30,141
1203,50,28,140
1226,52,26,140
1248,53,25,141
1270,57,26,143
1292,56,25,144
1314,54,26,145
1336,50,24,142
1358,52,24,143
1379,51,25,143
1401,51,27,142
1422,49,25,142
1445,47,26,141
1467,45,26,140
1488,46,24,139
1510,48,25,136
1533,45,23,139
1554,46,24,136
1576,47,23,135
1598,49,24,135
1620,51,24,135
1642,51,23,137
1665,48,24,137
1685,47,21,135
1709,48,21,136
1729,50,21,137
1751,50,21,138
1774,51,22,137
1796,51,21,139
1818,53,20,136
1840,53,21,138
1861,51,22,140
1884,52,22,140
1905,52,23,142
1927,53,23,140
1948,52,23,139
1970,49,23,139
1992,50,23,139
