timestamp,acc_x,acc_y,acc_z
0,86,26,120
1,86,25,117
1,83,23,116
2,79,21,119
2,78,18,119
3,75,13,120
4,77,9,121
4,79,10,121
5,80,12,121
5,78,11,122
5,76,6,125
5,81,7,126
6,79,7,127
6,79,9,135
6,75,6,136
6,76,3,143
7,79,0,154
7,92,0,165
7,92,5,182
7,125,20,190
8,135,35,189
8,123,50,184
8,122,58,174
8,131,65,156
9,119,64,142
9,96,53,134
9,77,43,121
10,64,34,110
10,56,27,100
10,43,22,91
10,31,17,77
11,21,17,72
11,9,18,72
11,2,14,82
11,-2,10,92
12,-2,9,108
12,12,10,122
12,28,12,132
12,47,15,160
13,49,15,165
14,41,9,165
14,37,4,166
14,47,0,159
15,48,-2,154
15,48,-6,152
15,45,-7,150
15,42,-11,146
16,41,-11,146
16,42,-13,146
16,39,-14,146
16,36,-16,143
17,35,-16,143
18,38,-13,144
18,38,-15,141
18,42,-16,142
18,40,-12,144
18,35,-15,142
19,36,-16,142
19,39,-15,141
19,40,-14,142
19,41,-10,144
20,38,-9,146
20,35,-12,145
20,35,-15,143
20,38,-14,142
21,35,-14,142
21,35,-17,140
21,36,-16,140
21,37,-15,142
22,36,-11,145
22,39,-9,144
22,38,-8,146
22,36,-9,146
23,35,-11,144
23,35,-12,143
23,36,-13,143
23,34,-12,143
23,34,-10,143
24,34,-10,142
24,33,-9,142
24,34,-9,144
24,32,-8,145
25,32,-8,143
25,33,-8,144
25,34,-8,144
26,35,-7,144
26,35,-6,143
26,35,-8,142
26,33,-8,145
27,31,-7,145
27,30,-5,143
27,28,-3,146
27,19,1,149
47,9,8,151
68,1,13,148
90,-5,13,145
111,-12,9,147
134,-19,8,149
155,-29,12,151
177,-36,25,155
213,-38,35,155
227,-38,41,155
242,-36,47,154
265,-32,50,154
287,-32,51,150
309,-26,50,151
331,-18,50,153
353,-7,49,157
375,1,50,158
396,4,49,155
418,2,48,155
440,1,52,160
462,5,47,158
484,-1,39,159
506,-3,50,165
528,8,68,164
550,33,82,159
572,58,91,158
594,58,85,150
616,63,80,142
638,72,78,135
659,80,69,127
681,80,61,126
703,76,50,115
725,80,43,108
746,86,36,105
769,90,31,105
791,86,21,105
813,84,15,104
835,85,12,102
856,85,10,107
878,86,7,109
900,87,5,114
921,83,5,120
944,82,6,123
965,88,9,126
988,81,8,134
1010,75,8,137
1032,73,6,138
1054,73,6,141
1076,69,7,144
1096,66,6,145
1119,66,6,144
1141,65,6,144
1162,62,6,148
1185,60,5,145
1206,59,5,146
1229,59,4,145
1251,60,6,141
1272,56,6,140
1295,52,5,141
1317,53,4,140
1337,53,5,139
1359,54,5,139
1382,50,3,141
1404,47,3,141
1426,50,4,141
1448,51,3,140
1470,48,3,142
1492,44,3,141
1513,45,4,137
1535,46,4,138
1556,45,3,139
1579,44,3,139
1601,44,4,138
1622,42,4,140
1645,41,3,141
1667,43,5,141
1688,44,8,143
1710,42,8,144
1733,42,7,141
1755,42,6,142
1775,42,7,144
1799,45,7,143
1820,43,8,145
1842,43,8,145
1864,42,9,146
1886,44,11,146
1908,44,8,145
1930,44,9,146
1952,42,9,144
1973,41,8,145
1996,42,9,147
