timestamp,acc_x,acc_y,acc_z
0,39,-45,136
1,44,-44,137
3,45,-43,136
4,44,-43,135
5,44,-43,135
6,43,-45,138
7,41,-45,137
8,38,-46,138
8,36,-47,137
8,38,-45,137
9,37,-44,139
9,36,-44,138
11,35,-43,139
12,33,-42,141
13,31,-41,138
13,31,-38,142
13,31,-36,144
14,30,-38,143
14,28,-39,141
16,31,-41,139
18,30,-42,139
19,30,-43,137
20,31,-42,136
21,32,-41,137
22,33,-38,138
23,33,-38,137
24,34,-38,138
24,34,-37,138
24,33,-36,140
24,32,-37,140
26,32,-38,139
29,32,-39,141
29,32,-39,141
30,31,-39,142
30,32,-40,141
31,33,-40,143
31,33,-39,143
31,33,-37,142
31,34,-38,142
33,34,-38,141
33,34,-36,139
34,34,-37,139
34,35,-37,140
34,33,-35,140
35,31,-36,142
35,31,-38,142
35,32,-39,142
36,31,-38,143
36,30,-38,141
38,31,-39,140
38,32,-39,140
38,32,-38,139
39,30,-38,140
39,30,-37,142
39,30,-38,142
40,31,-36,141
40,31,-36,140
41,33,-36,140
41,32,-36,140
42,33,-36,140
42,33,-36,141
42,33,-35,141
44,34,-35,141
44,34,-35,140
45,32,-36,142
45,31,-37,143
46,31,-37,142
47,32,-38,143
47,30,-39,142
47,30,-38,142
48,31,-38,142
48,31,-39,143
49,30,-39,142
49,33,-38,142
50,33,-37,142
50,33,-37,141
51,33,-38,140
52,33,-38,142
52,32,-38,140
53,30,-39,140
53,31,-40,139
54,30,-38,140
54,31,-38,140
54,30,-38,139
56,31,-37,138
56,28,-36,139
57,28,-35,138
57,29,-36,138
58,27,-36,139
59,24,-36,138
59,22,-36,139
60,23,-34,139
60,21,-32,137
60,23,-32,136
81,26,-33,138
103,24,-34,137
124,27,-33,136
147,29,-32,140
169,29,-33,142
191,28,-33,141
213,27,-31,140
234,24,-28,140
256,17,-24,142
279,6,-13,130
301,3,-5,117
321,2,-3,101
344,3,-4,92
364,2,-3,87
385,8,2,84
407,15,12,80
429,30,25,75
451,39,29,75
473,46,33,73
494,51,38,74
517,54,47,81
539,59,60,89
560,63,80,95
583,64,94,102
604,76,112,119
627,81,124,136
647,75,129,146
670,73,137,160
692,77,140,185
713,75,140,190
735,78,135,182
758,88,132,189
780,88,131,191
801,63,124,200
823,62,118,193
845,60,116,193
868,64,119,197
890,67,128,206
912,58,136,207
933,60,138,202
954,72,140,188
977,76,134,185
999,72,129,183
1020,69,128,178
1043,68,124,170
1064,75,114,162
1086,65,93,149
1109,52,72,147
1131,44,62,142
1152,37,45,126
1174,29,28,115
1195,29,19,112
1218,26,5,89
1238,24,-9,75
1261,25,-17,70
1283,32,-25,61
1304,39,-34,53
1326,43,-43,48
1349,48,-52,43
1370,55,-69,25
1393,57,-82,22
1414,64,-86,24
1436,71,-88,22
1458,75,-90,18
1479,72,-93,19
1501,64,-97,32
1524,61,-98,40
1546,61,-98,45
1568,60,-99,50
1589,59,-99,52
1612,58,-102,54
1633,55,-105,62
1656,53,-105,65
1678,53,-105,66
1700,53,-104,69
1722,51,-106,69
1743,50,-106,73
1764,50,-108,77
1786,53,-110,78
1808,55,-109,77
1831,55,-108,77
1852,52,-107,80
1874,51,-108,87
1897,48,-106,88
1918,47,-105,86
1941,46,-107,91
1962,45,-109,95
1984,45,-109,94
