timestamp,acc_x,acc_y,acc_z
0,115,-70,126
3,116,-67,111
4,117,-64,97
4,112,-62,80
5,107,-61,65
6,93,-54,49
6,83,-47,50
7,69,-42,54
8,57,-35,65
9,49,-30,79
9,42,-26,89
10,26,-30,99
11,33,-32,121
12,41,-34,145
12,51,-33,162
13,51,-38,163
14,44,-46,158
15,59,-51,158
15,65,-53,155
16,67,-53,151
17,70,-51,145
17,72,-50,138
19,71,-49,132
20,77,-46,130
21,72,-47,127
23,70,-48,125
24,69,-48,125
25,63,-50,119
26,66,-50,118
26,66,-51,117
33,70,-51,118
35,67,-53,117
35,68,-53,118
36,70,-50,120
36,71,-50,121
37,72,-49,124
38,74,-47,122
38,71,-48,122
39,70,-49,122
40,71,-50,122
41,70,-51,120
41,72,-50,118
42,72,-51,117
42,74,-51,118
43,74,-50,120
46,74,-50,119
47,74,-49,118
49,77,-48,119
49,75,-48,119
50,74,-48,118
51,72,-48,116
52,73,-49,114
53,75,-50,115
54,74,-49,117
55,74,-49,116
56,74,-48,115
56,74,-48,116
57,76,-45,120
57,77,-44,123
59,75,-45,118
60,75,-46,113
61,76,-43,118
62,77,-39,125
63,76,-40,128
65,76,-40,128
66,75,-43,129
66,75,-45,130
67,76,-44,129
68,72,-45,127
68,72,-46,127
69,73,-45,126
70,73,-45,123
71,73,-44,122
71,74,-43,121
72,75,-43,121
73,78,-41,123
73,79,-40,123
74,80,-41,125
75,78,-40,124
75,77,-41,124
76,73,-42,122
77,70,-44,120
78,68,-45,118
78,70,-44,117
78,71,-44,116
80,71,-44,116
81,72,-44,115
82,75,-43,116
82,75,-43,114
83,76,-43,115
84,74,-42,117
84,75,-41,119
85,76,-41,118
85,76,-40,120
86,75,-40,120
99,74,-40,117
122,75,-40,117
143,76,-38,120
166,78,-38,122
187,76,-38,120
210,74,-41,118
232,72,-43,110
254,69,-45,98
275,63,-47,81
298,52,-46,68
320,56,-34,70
341,70,-8,87
363,60,13,94
385,47,17,90
406,40,19,91
429,32,23,101
450,26,33,111
473,10,35,110
495,-1,38,104
517,-18,45,106
539,-2,72,127
561,20,107,151
583,25,122,149
604,2,133,130
627,43,183,146
648,52,188,164
669,76,202,182
692,95,222,178
714,102,216,146
736,118,207,125
757,175,198,129
779,173,175,136
802,148,147,124
824,149,129,107
845,155,119,88
868,168,118,78
889,171,119,70
911,160,111,72
933,161,110,70
955,161,102,60
977,157,93,61
998,133,76,54
1021,123,56,53
1043,112,46,53
1065,96,34,50
1087,86,24,54
1109,73,14,57
1130,55,2,61
1151,35,-9,68
1172,25,-16,70
1195,20,-21,69
1217,15,-27,66
1239,15,-29,67
1261,18,-24,81
1283,18,-24,97
1305,-3,-28,102
1327,-8,-31,104
1349,0,-33,121
1371,15,-30,151
1392,17,-32,160
1414,9,-43,156
1436,16,-59,157
1458,35,-59,162
1479,45,-62,166
1502,52,-64,163
1525,53,-64,158
1546,53,-66,153
1568,55,-65,145
1589,56,-64,138
1612,59,-64,131
1634,63,-61,127
1656,67,-58,123
1677,70,-56,118
1699,65,-57,110
1721,63,-56,107
1742,64,-57,107
1764,64,-57,112
1787,65,-57,113
1808,65,-57,115
1831,64,-58,116
1853,63,-58,114
1875,68,-59,119
1897,72,-58,122
1918,71,-60,119
1939,69,-61,116
1962,74,-59,119
1983,74,-58,119
