timestamp,acc_x,acc_y,acc_z
0,73,37,129
0,74,38,129
1,74,37,127
1,72,34,126
1,73,26,123
3,75,23,123
4,75,21,127
4,73,19,127
5,71,17,125
5,69,16,128
6,74,15,134
6,81,19,136
7,86,18,140
7,87,17,140
8,92,14,144
8,101,15,147
9,103,14,151
9,102,11,151
9,103,9,146
10,108,10,146
10,112,12,148
10,106,10,149
11,92,7,146
11,95,4,138
11,94,2,137
11,88,1,137
11,86,0,136
12,78,-1,136
12,63,-10,132
12,59,-20,128
12,60,-24,127
13,57,-23,125
13,48,-28,121
14,32,-33,114
14,13,-36,108
14,23,-27,109
15,22,-14,117
15,12,-9,119
15,8,-7,118
15,16,2,120
16,16,15,128
16,13,16,131
18,10,22,142
18,5,26,140
19,10,22,139
19,13,19,145
19,3,13,154
19,-6,3,151
19,-3,0,148
20,3,0,146
20,5,-1,149
20,6,0,153
20,6,0,150
20,4,-3,148
20,9,-4,150
20,10,-5,151
21,8,-7,151
21,7,-8,150
21,4,-10,152
21,10,-9,149
22,10,-13,149
22,9,-13,149
22,10,-12,149
22,8,-12,151
23,6,-13,152
23,9,-14,151
23,5,-13,149
23,4,-13,147
25,5,-13,145
25,6,-14,143
25,9,-14,142
25,9,-14,141
25,8,-12,143
25,4,-13,144
25,6,-14,144
25,9,-13,147
26,8,-14,148
26,6,-12,149
26,6,-12,149
26,7,-11,149
27,7,-11,149
27,9,-11,148
27,7,-12,150
27,6,-10,152
28,4,-10,150
28,5,-8,150
28,5,-7,150
28,3,-6,150
29,3,-9,149
29,2,-8,149
29,0,-9,148
29,0,-8,148
29,0,-6,149
51,-3,-7,148
74,-5,-5,148
96,-5,-3,149
117,-7,0,151
139,-12,2,149
162,-13,3,148
183,-17,7,149
206,-19,15,150
227,-22,22,152
249,-26,29,153
271,-39,30,157
292,-43,27,156
314,-47,22,152
337,-47,17,149
359,-46,10,154
380,-42,7,154
402,-41,-4,152
425,-42,-10,155
446,-38,-12,160
468,-33,-9,161
490,-30,-2,163
512,-22,2,158
533,-20,8,157
555,-23,14,157
577,-24,19,147
600,-17,24,144
622,-5,28,141
642,5,32,142
668,7,34,140
686,17,48,142
708,51,65,145
730,66,67,131
753,64,47,119
774,70,40,117
796,94,22,109
819,107,17,112
841,103,9,109
862,100,0,104
884,106,-10,99
906,116,-15,99
928,127,-22,98
950,128,-27,101
972,129,-29,105
994,129,-30,101
1015,132,-30,102
1037,131,-29,107
1059,117,-25,113
1082,111,-25,116
1103,106,-26,116
1126,105,-25,118
1146,101,-21,120
1168,97,-22,122
1190,93,-23,123
1212,85,-21,126
1235,85,-18,127
1257,84,-21,125
1279,83,-25,123
1301,79,-24,125
1323,82,-24,127
1344,80,-24,126
1366,77,-24,126
1388,75,-24,128
1410,75,-24,130
1432,76,-19,129
1453,75,-21,128
1476,72,-24,127
1497,71,-24,128
1520,71,-25,128
1542,68,-25,127
1563,66,-25,128
1585,67,-26,128
1607,64,-28,128
1629,65,-27,127
1652,64,-27,126
1673,65,-25,128
1695,64,-24,128
1717,60,-24,130
1738,61,-26,130
1761,63,-25,131
1783,64,-23,131
1804,62,-23,132
1826,61,-23,132
1847,61,-24,132
1870,61,-25,133
1891,60,-27,133
1914,59,-30,133
1936,61,-30,133
1958,61,-31,134
1979,61,-30,135
