timestamp,acc_x,acc_y,acc_z
0,36,-84,115
2,37,-81,116
2,36,-79,118
3,36,-78,116
3,37,-77,116
5,41,-76,117
5,43,-76,118
6,43,-77,118
6,43,-81,115
7,42,-83,114
7,41,-84,116
8,41,-83,117
8,40,-82,116
9,37,-84,118
9,36,-84,122
10,40,-82,126
10,39,-80,127
11,35,-79,124
11,33,-79,121
12,33,-80,117
12,32,-80,114
13,34,-81,111
13,36,-81,110
14,38,-81,110
14,37,-80,112
14,35,-82,115
15,37,-82,115
15,37,-81,117
16,38,-82,117
16,38,-80,117
17,38,-81,117
17,38,-81,114
17,37,-82,115
18,35,-82,116
18,35,-81,116
19,33,-81,116
19,32,-81,118
21,33,-81,120
23,31,-80,121
23,32,-80,122
24,32,-79,122
25,32,-79,121
26,33,-78,120
27,34,-79,119
27,33,-80,118
29,34,-79,119
29,33,-80,117
30,32,-80,117
34,33,-82,117
35,35,-83,117
37,36,-81,118
37,34,-79,121
38,34,-78,121
38,33,-79,121
39,32,-80,121
40,32,-80,118
41,32,-78,119
42,32,-78,118
42,32,-79,119
43,31,-80,121
43,32,-79,122
43,31,-77,121
44,31,-78,122
44,31,-79,122
45,32,-79,122
45,32,-79,121
46,31,-80,120
46,30,-80,119
48,30,-80,119
48,31,-80,120
49,31,-79,120
49,31,-78,121
49,31,-78,121
50,30,-81,119
50,29,-81,118
51,31,-80,120
53,31,-81,118
55,31,-78,122
55,33,-78,121
56,32,-80,121
56,32,-81,121
57,32,-80,120
58,32,-81,120
58,33,-79,122
59,32,-78,119
59,32,-79,119
60,31,-78,120
60,30,-78,120
61,28,-77,121
61,26,-77,120
62,26,-75,119
63,23,-73,121
63,18,-72,122
64,17,-70,123
75,19,-65,123
97,21,-66,124
119,22,-66,123
141,22,-67,120
162,21,-65,117
185,18,-60,111
207,14,-56,104
228,6,-50,98
250,0,-45,95
272,-5,-35,87
294,-6,-28,72
316,-5,-19,64
338,3,-4,62
359,17,5,64
380,25,10,64
402,36,18,62
424,34,34,59
446,50,52,76
468,90,83,100
490,119,101,114
512,126,108,122
533,128,115,135
555,137,120,169
577,138,126,192
599,137,132,217
621,128,133,222
643,126,128,225
665,134,125,234
687,129,112,231
709,115,105,230
731,93,102,230
753,85,99,225
775,93,104,223
796,83,99,212
818,85,103,202
840,83,100,180
862,99,101,169
884,110,101,156
907,100,90,142
928,97,75,120
950,94,52,99
972,96,44,93
1010,83,26,78
1016,58,1,58
1037,40,-17,55
1059,37,-26,51
1080,21,-40,35
1102,22,-44,33
1124,27,-49,23
1146,31,-61,12
1168,36,-72,3
1190,37,-82,-5
1212,39,-96,-11
1234,41,-100,-7
1256,42,-108,-1
1278,44,-110,6
1300,47,-111,16
1322,43,-113,26
1344,44,-112,49
1366,47,-111,55
1387,41,-121,57
1409,42,-121,66
1431,43,-120,66
1453,42,-124,68
1475,42,-125,66
1497,43,-124,69
1518,47,-122,73
1541,50,-120,69
1563,48,-120,70
1585,49,-120,69
1607,47,-118,70
1629,46,-119,75
1650,48,-118,74
1672,43,-116,78
1694,43,-116,79
1716,41,-116,77
1738,38,-116,77
1760,40,-115,78
1782,43,-113,79
1804,44,-113,78
1826,46,-112,76
1848,43,-111,77
1870,42,-114,75
1892,43,-112,75
1913,43,-112,74
1935,44,-111,71
1957,46,-111,72
1979,47,-111,75
