timestamp,acc_x,acc_y,acc_z
0,74,-14,121
1,77,-12,125
2,78,-9,127
2,79,-10,126
3,80,-12,126
3,79,-13,127
4,78,-12,129
4,80,-8,129
5,78,-5,127
5,75,-8,125
6,72,-11,123
6,74,-9,124
7,75,-6,124
7,73,-5,124
8,77,-3,125
8,76,-3,126
9,78,-4,127
9,77,-3,127
10,79,-4,128
10,80,-2,128
11,77,-6,126
11,75,-8,126
12,74,-11,127
12,78,-10,128
12,77,-9,128
13,76,-9,129
13,77,-11,127
15,78,-12,127
16,78,-14,126
18,79,-12,128
20,82,-8,129
21,83,-3,128
22,84,-2,129
22,84,-4,128
23,81,-7,127
24,83,-8,125
31,82,-7,124
31,82,-7,122
33,82,-8,121
34,80,-9,123
34,82,-9,122
35,81,-10,122
36,79,-12,122
37,76,-13,121
37,76,-14,122
38,80,-11,124
39,82,-10,123
42,82,-8,127
43,83,-7,130
43,82,-6,133
44,84,-5,132
44,81,-8,131
44,75,-8,131
47,72,-9,130
48,71,-10,125
48,76,-8,124
48,77,-5,125
50,73,-3,126
50,75,-3,125
51,79,-3,124
51,79,-7,124
52,78,-7,125
52,71,-7,126
52,72,-3,129
54,75,-2,130
54,74,-1,130
56,74,-3,129
56,71,-5,128
57,72,-4,128
57,75,-5,127
58,76,-4,127
58,75,-3,128
59,75,-5,129
59,78,-2,130
60,79,-3,130
61,76,-6,129
62,78,-8,126
62,77,-10,127
63,78,-10,128
64,77,-10,127
64,80,-9,128
64,83,-7,131
66,82,-8,130
66,83,-7,131
67,84,-8,130
68,82,-10,128
68,81,-11,126
69,82,-10,126
70,80,-8,126
70,80,-9,124
72,78,-9,123
73,79,-10,124
74,78,-11,123
75,78,-11,123
75,78,-11,124
91,77,-9,126
113,77,-8,126
136,78,-9,127
157,78,-10,127
178,76,-11,126
200,76,-11,127
222,77,-12,124
245,76,-12,122
266,74,-12,122
288,72,-14,120
310,70,-13,116
332,69,-12,110
354,68,-11,101
376,64,-13,89
399,49,-12,78
419,34,-3,89
442,40,22,105
464,31,26,97
486,16,25,87
508,1,27,85
528,-2,33,94
551,22,60,106
572,36,86,138
595,12,98,141
616,-11,107,150
638,0,125,167
660,36,143,189
683,61,156,199
703,43,148,205
725,43,146,202
748,87,159,201
769,129,165,191
792,150,156,176
814,150,140,162
836,196,130,140
857,240,126,117
880,218,115,101
902,182,100,91
924,185,95,80
944,177,83,65
966,146,71,56
988,115,52,44
1010,93,34,33
1032,77,23,29
1054,62,11,29
1076,54,3,26
1098,45,0,26
1118,35,-8,31
1140,16,-15,40
1162,17,-17,34
1184,21,-15,38
1205,13,-8,52
1227,0,-8,53
1248,-6,-5,59
1270,-6,10,88
1293,-12,22,112
1315,-18,24,125
1336,-15,21,125
1358,-2,24,153
1381,9,35,192
1402,20,31,200
1425,40,35,211
1446,54,35,218
1468,67,42,217
1489,76,42,217
1511,80,39,204
1534,76,31,182
1555,82,32,187
1577,80,28,175
1599,73,21,165
1622,73,18,155
1644,73,16,148
1666,73,15,138
1687,71,13,132
1709,69,14,130
1730,69,14,129
1752,69,15,129
1775,71,15,127
1797,72,14,125
1818,71,13,124
1840,69,13,123
1863,69,13,123
1885,68,13,124
1907,67,11,123
1928,69,10,122
1951,74,10,123
1972,73,9,125
1993,74,10,127
