timestamp,acc_x,acc_y,acc_z
0,56,125,22
1,54,123,23
2,55,123,23
3,56,123,23
7,54,124,23
7,55,124,22
8,55,124,22
9,55,124,22
10,55,125,22
11,55,124,23
12,55,124,22
13,55,124,22
14,54,124,21
15,54,124,22
15,55,124,23
17,54,124,22
18,54,124,22
19,55,124,22
19,55,124,23
20,54,124,22
25,55,124,22
25,55,123,22
26,55,124,22
26,55,124,23
27,55,123,23
35,54,124,22
36,55,124,22
36,55,124,23
43,55,123,22
43,55,124,24
44,55,125,22
45,55,123,22
45,55,123,22
48,55,124,22
49,54,125,22
50,55,125,23
50,54,124,21
51,55,124,22
51,55,125,21
52,54,123,22
53,55,124,21
53,54,124,22
60,54,124,22
60,54,124,22
61,55,124,22
62,55,124,23
63,54,125,21
64,54,124,22
65,54,124,22
65,54,124,21
66,55,124,22
67,54,124,22
67,54,124,22
68,54,124,22
69,55,124,21
69,54,125,21
70,55,124,21
75,55,124,22
76,55,124,21
76,54,124,22
77,54,124,21
78,54,126,22
79,54,125,22
80,55,123,22
80,55,123,23
80,54,124,22
81,55,124,23
81,55,124,22
82,55,125,21
82,55,124,21
83,54,124,22
83,54,124,22
84,55,124,22
84,54,124,22
85,54,124,22
85,54,124,22
86,54,124,21
86,54,125,22
87,54,124,22
92,54,124,22
92,55,124,22
94,54,124,21
94,54,124,21
95,54,125,22
95,54,124,22
96,54,124,22
96,54,125,22
96,54,125,22
97,54,124,22
97,55,124,22
98,54,124,22
98,54,123,22
98,55,123,22
99,54,125,23
99,54,125,21
100,55,123,21
109,55,123,21
127,54,124,22
149,55,124,22
171,58,124,28
193,71,127,42
215,102,138,58
237,151,150,65
259,178,159,76
281,182,174,87
303,182,194,96
325,201,201,94
346,203,192,93
368,194,179,88
391,179,179,81
412,151,173,79
434,133,152,73
458,109,115,70
478,93,88,62
500,74,70,63
525,62,48,60
543,59,31,59
565,54,17,58
587,40,-9,47
609,31,-24,47
631,34,-36,40
653,38,-49,28
675,33,-54,34
697,50,-57,31
719,57,-66,23
741,55,-68,22
763,54,-74,22
784,63,-84,28
807,69,-94,28
828,72,-104,27
850,83,-124,16
873,95,-131,5
894,106,-136,-1
916,111,-138,-14
938,127,-138,-27
969,115,-128,-21
982,62,-100,23
1004,41,-73,54
1025,18,-47,86
1048,-39,-25,124
1069,-86,-9,175
1091,-72,0,191
1113,-29,-33,162
1135,-32,-57,146
1157,-52,-54,142
1179,-56,-61,133
1200,-36,-74,125
1222,-15,-82,119
1245,4,-95,115
1267,10,-101,114
1287,6,-100,116
1310,1,-95,121
1332,-1,-95,122
1354,0,-93,120
1376,1,-92,118
1398,3,-91,113
1419,5,-90,110
1442,4,-91,110
1464,1,-93,109
1486,0,-92,110
1507,1,-93,109
1529,4,-94,111
1551,6,-94,110
1573,7,-94,109
1595,6,-93,110
1617,4,-91,111
1639,3,-92,108
1660,3,-94,108
1683,4,-94,110
1705,5,-95,110
1727,5,-95,110
1747,5,-94,111
1770,7,-95,111
1792,10,-97,111
1814,10,-97,113
1836,10,-95,115
1858,11,-95,114
1879,12,-92,114
1901,11,-93,114
1924,10,-94,113
1946,10,-95,112
1968,7,-96,112
1989,6,-97,111
