timestamp,acc_x,acc_y,acc_z
0,8,9,149
1,9,10,149
2,7,8,152
2,7,9,151
3,3,11,151
4,0,10,150
4,-1,11,149
5,0,11,149
6,0,11,150
6,2,9,149
8,1,10,149
9,0,10,151
16,1,12,150
16,1,10,151
17,3,12,149
18,0,9,149
18,1,10,149
19,2,11,148
21,2,11,148
22,2,11,149
22,2,11,149
25,2,11,149
26,4,10,150
31,4,11,150
32,2,13,150
33,2,11,150
34,2,11,153
34,2,12,155
35,2,12,159
36,1,12,161
36,1,12,161
38,4,14,157
38,6,11,153
39,7,7,147
41,2,5,144
42,0,5,144
42,0,7,142
43,1,9,142
49,1,8,143
50,2,10,145
52,4,9,149
52,5,8,150
53,7,8,150
53,7,8,150
53,8,9,151
54,8,11,151
54,4,8,151
59,5,11,149
68,5,8,149
69,4,5,151
70,7,2,152
70,10,2,152
72,10,1,152
72,13,1,154
73,6,1,150
83,2,2,149
84,0,7,148
85,-1,5,150
86,0,4,153
87,0,3,152
88,4,3,149
89,7,1,149
90,5,0,147
91,2,0,144
91,0,2,142
92,0,-1,142
92,0,2,142
98,-6,0,142
99,-9,1,142
100,-9,2,145
101,-8,4,149
103,-9,3,146
103,0,2,143
104,2,4,140
104,0,5,142
107,0,9,147
109,0,11,154
114,4,12,160
115,0,11,162
116,-2,11,163
116,0,0,0
116,11,7,158
116,2,10,154
119,2,11,151
119,1,6,149
120,0,11,141
120,-2,11,139
121,2,9,136
121,9,7,148
121,16,12,160
122,0,0,0
122,10,17,160
122,2,21,156
123,-5,14,147
123,-8,16,143
123,-13,12,148
124,-19,18,152
124,-19,17,153
125,-6,16,152
147,1,11,149
167,0,9,149
188,-3,13,147
209,2,8,146
231,4,13,144
252,0,11,147
275,-8,11,148
297,-16,14,148
318,-13,16,146
340,-5,11,139
363,1,10,136
384,0,9,137
405,-1,12,140
427,-4,14,142
449,-4,14,144
471,-6,14,145
493,-3,16,147
515,0,15,150
537,0,15,153
558,-2,17,157
580,-9,18,158
603,-9,18,158
624,-8,19,155
645,-6,18,152
668,-8,18,150
690,-10,20,150
712,-8,18,150
733,-1,18,149
755,3,18,148
778,7,18,147
800,10,16,149
822,12,15,154
845,15,18,160
865,21,22,165
887,0,0,0
908,0,0,0
929,55,21,179
951,46,18,200
973,29,21,220
997,11,33,225
1017,-5,33,231
1038,-11,42,235
1063,-28,48,228
1083,-61,44,212
1104,-67,38,199
1126,-50,30,182
1147,0,0,0
1170,-42,5,146
1191,-35,2,134
1212,-33,3,125
1235,-35,0,112
1257,-38,-7,96
1278,-41,-14,81
1300,-43,-25,65
1323,-42,-31,52
1346,-40,-41,42
1366,-33,-56,39
1389,-25,-58,40
1412,-22,-59,40
1433,-28,-59,37
1455,-26,-58,36
1476,-19,-57,39
1498,-8,-53,41
1519,3,-55,51
1542,23,-58,55
1564,44,-42,61
1586,31,-36,72
1608,10,-30,88
1630,7,-14,106
1652,20,-1,124
1674,37,0,136
1695,72,6,165
1717,0,0,0
1738,0,0,0
1758,0,0,0
1780,62,31,204
1802,61,41,202
1823,48,45,221
1846,40,50,236
1868,36,66,230
1890,28,68,229
1911,10,57,232
1933,4,54,231
1956,5,59,225
1979,-3,55,223
1999,-12,55,214
