timestamp,acc_x,acc_y,acc_z
0,-40,-56,123
0,-41,-55,117
1,-40,-56,110
2,-29,-53,93
3,-21,-46,74
3,-39,-39,50
4,-43,-43,34
5,-6,-47,29
5,23,-40,9
6,31,-44,5
7,16,-48,16
8,-2,-35,24
11,-29,-15,35
11,-32,-15,64
12,-26,-8,101
13,-17,23,159
13,-11,31,189
15,9,37,206
15,32,56,215
17,54,53,225
18,53,50,223
19,35,60,224
19,31,53,219
23,35,56,214
29,39,66,215
30,28,63,211
31,22,66,209
32,26,72,213
33,23,73,205
33,25,72,197
34,28,70,186
35,30,66,175
36,32,61,156
36,0,0,0
37,31,54,141
38,28,53,136
38,26,50,130
39,27,48,127
39,28,45,128
40,22,50,129
45,22,48,130
46,27,47,131
46,32,52,134
47,32,52,134
48,33,51,135
48,33,52,136
50,32,53,137
50,31,52,139
51,31,51,141
51,32,53,141
52,33,53,141
53,32,53,139
53,34,52,139
54,34,52,139
55,34,53,138
56,33,52,136
56,35,51,137
61,35,51,136
62,33,50,136
63,32,50,135
64,33,49,135
65,33,48,135
65,33,50,136
66,34,49,135
67,36,49,136
68,35,49,137
68,33,50,137
69,33,50,135
69,34,49,135
70,34,48,136
70,33,49,136
71,33,50,136
71,35,49,136
72,35,49,135
73,34,50,135
73,32,50,135
74,34,48,135
79,34,49,135
80,32,49,136
81,32,50,137
82,33,50,136
83,34,49,135
84,34,51,136
84,34,50,136
85,34,51,137
85,34,50,136
86,35,52,138
86,32,50,138
87,33,50,138
87,33,51,138
87,34,50,136
89,35,50,136
89,33,51,136
90,33,53,136
90,35,51,135
90,36,50,135
110,35,51,135
130,34,52,134
153,33,50,135
188,35,51,135
196,34,51,135
218,33,50,136
241,34,51,137
262,35,51,136
284,34,51,137
306,33,52,137
328,34,52,136
350,35,50,135
371,35,51,135
393,34,52,135
416,32,53,137
438,33,52,136
461,34,53,137
482,35,53,135
504,35,52,135
528,35,53,135
548,33,52,136
570,34,52,136
591,33,52,137
613,34,51,135
634,35,51,135
657,34,51,135
678,33,53,135
700,34,51,136
722,34,52,136
744,34,53,136
767,33,53,136
789,34,51,135
810,33,52,135
832,33,53,136
855,33,52,136
875,33,51,135
898,34,51,135
920,34,52,134
941,32,53,135
963,33,52,136
986,36,52,138
1008,35,59,166
1029,43,76,203
1052,74,78,243
1073,140,91,280
1095,157,91,280
1118,142,76,267
1140,128,69,237
1161,115,59,205
1183,92,36,171
1205,58,8,133
1226,39,-7,110
1249,16,-20,89
1270,4,-24,68
1292,-5,-23,52
1314,-17,-31,34
1337,-22,-42,3
1358,-21,-32,-20
1380,-18,-23,-29
1402,-16,-19,-29
1425,-13,-10,-25
1445,-13,0,-13
1468,-4,5,8
1488,0,-3,22
1510,-4,0,42
1530,-9,13,71
1553,-2,15,86
1575,13,10,97
1597,37,16,112
1619,56,20,148
1640,77,23,189
1662,89,31,202
1684,96,37,211
1707,105,40,223
1728,105,39,224
1750,109,43,227
1771,97,40,221
1793,80,40,212
1816,67,49,209
1838,62,51,200
1860,63,46,188
1882,66,46,175
1903,63,42,157
1927,59,38,148
1948,56,37,140
1970,54,34,134
1991,55,33,133
