timestamp,acc_x,acc_y,acc_z
0,-21,-180,158
1,-21,-181,160
2,-21,-181,159
4,-19,-180,162
5,-21,-178,161
6,-20,-180,158
7,-18,-180,159
7,-19,-180,158
9,-20,-181,160
11,-18,-180,157
11,-16,-180,156
12,-13,-179,162
13,-22,-175,169
14,-31,-170,169
15,-28,-172,167
15,-19,-177,162
16,-18,-178,160
17,-21,-177,162
18,-25,-175,163
20,-27,-177,162
20,-20,-177,161
21,-18,-178,160
23,-20,-176,159
24,-16,-180,160
29,-17,-179,159
29,-16,-181,160
37,-20,-179,164
39,-25,-175,165
39,-18,-178,160
40,-16,-177,162
40,-18,-174,159
41,-21,-174,159
47,-20,-175,158
48,-17,-176,155
50,-17,-178,153
51,-18,-178,155
52,-21,-178,160
52,-19,-178,159
53,-18,-177,158
54,-18,-173,160
55,-15,-174,163
56,-15,-173,167
57,-22,-173,168
57,-22,-178,167
63,-15,-178,162
64,-11,-179,162
64,-9,-180,157
66,-19,-179,162
67,-18,-178,162
68,-16,-178,161
69,-13,-181,157
69,-9,-181,155
70,-8,-180,157
71,-12,-179,160
72,-13,-179,161
73,-12,-183,157
73,-11,-184,157
74,-18,-183,159
83,-18,-177,159
84,-20,-180,158
85,-18,-180,160
86,-15,-181,156
86,-13,-183,156
87,-14,-180,160
87,-14,-178,162
88,-14,-177,163
89,-13,-177,162
89,-11,-176,162
90,-9,-175,164
91,-9,-173,159
97,-8,-176,161
98,-4,-175,161
98,-3,-172,159
99,-5,-174,158
99,0,-176,160
100,-1,-175,165
100,-3,-176,169
101,-3,-175,169
101,-3,-178,170
102,-2,-177,169
102,-4,-177,169
103,-2,-176,171
103,0,-176,171
104,0,-178,174
104,0,-176,176
105,-4,-172,176
105,-1,-173,173
106,0,-175,174
106,0,-175,169
107,-1,-176,167
114,-1,-173,166
115,-1,-175,163
115,0,-175,161
115,0,-175,158
116,-3,-176,161
116,-1,-175,159
117,-5,-175,160
134,-3,-177,158
148,-2,-180,161
170,-2,-177,156
192,-4,-177,160
213,0,-178,164
235,0,-176,163
257,0,-177,164
279,4,-179,163
301,5,-177,164
323,2,-176,171
346,-3,-172,169
367,-9,-171,171
389,-13,-172,170
411,-13,-169,169
433,-17,-171,170
455,-25,-172,172
476,-27,-169,170
498,-29,-174,169
520,-27,-173,167
543,-30,-176,162
564,-33,-174,159
586,-33,-176,149
608,-33,-179,150
630,-34,-176,147
652,-46,-175,144
674,-52,-173,138
696,-56,-171,134
718,-63,-173,127
740,-65,-173,118
761,-64,-174,112
783,-64,-173,104
805,-59,-170,90
826,-45,-170,73
849,-25,-168,50
871,-5,-167,35
893,5,-168,35
915,4,-157,49
937,-9,-138,57
960,-15,-133,74
980,0,-110,97
1002,17,-87,135
1024,20,-76,173
1046,42,-65,204
1068,63,-52,232
1090,85,-51,263
1112,88,-62,291
1134,71,-65,306
1156,58,-67,314
1178,37,-73,323
1200,36,-70,323
1221,31,-73,328
1245,15,-67,332
1265,19,-52,340
1287,31,-45,335
1311,56,-34,302
1331,82,-39,260
1353,80,-51,215
1375,64,-58,167
1397,61,-73,117
1419,51,-93,86
1441,45,-115,65
1462,32,-140,53
1484,23,-145,43
1506,15,-159,33
1528,-1,-180,31
1550,-11,-187,32
1572,-7,-197,34
1594,-2,-204,47
1616,-1,-210,59
1638,-7,-212,84
1660,-9,-210,101
1682,-30,-208,116
1704,-40,-203,131
1726,-25,-202,140
1747,8,-199,139
1769,22,-200,157
1791,11,-213,153
1814,4,-210,157
1835,3,-204,161
1857,6,-201,161
1879,16,-203,164
1900,23,-198,161
1923,18,-195,157
1945,15,-201,163
1967,14,-201,169
1989,17,-197,161
