timestamp,acc_x,acc_y,acc_z
0,22,9,148
1,20,8,147
2,19,9,148
2,21,9,149
3,22,10,150
4,22,11,150
7,21,11,150
8,22,12,149
9,21,12,150
9,20,13,150
10,20,12,152
11,20,11,152
13,19,10,151
14,18,11,152
15,20,9,150
15,20,10,149
16,20,10,148
16,20,9,149
27,21,10,147
28,22,10,147
28,23,9,147
29,22,10,147
30,22,9,148
31,21,8,148
31,22,7,150
32,21,8,149
32,21,6,150
33,21,6,148
34,21,6,148
34,21,7,148
35,23,6,148
36,26,7,148
41,27,7,148
42,26,7,149
43,24,9,147
45,25,9,146
48,24,8,145
48,23,9,145
49,21,9,145
49,19,9,145
49,20,9,147
50,21,7,147
50,17,7,151
51,15,9,155
51,18,11,155
61,24,12,153
62,26,11,153
63,27,12,152
63,23,10,151
64,23,10,148
65,25,7,146
65,24,4,143
66,22,1,145
67,19,7,147
67,22,7,148
68,27,7,148
69,26,7,147
69,25,7,147
73,24,9,148
74,25,6,146
75,26,5,147
76,24,6,147
76,24,8,148
77,25,10,148
77,23,9,148
78,16,11,150
79,14,11,151
80,16,10,152
80,17,6,154
81,21,7,153
81,24,7,152
82,25,6,147
83,25,4,143
84,24,4,143
85,26,7,144
86,25,9,143
86,25,10,144
89,24,9,148
91,23,10,148
92,21,11,148
93,20,12,149
95,20,11,148
96,21,11,149
96,19,14,148
97,18,16,150
103,18,19,150
109,18,19,151
109,14,12,150
111,13,9,150
112,19,5,148
112,19,4,149
113,24,7,152
113,26,12,151
117,23,12,151
119,20,14,151
120,18,14,149
123,18,13,147
125,20,12,143
145,20,11,140
166,19,11,139
189,18,11,140
210,18,11,144
233,20,12,147
255,19,12,150
277,22,9,151
299,23,7,151
320,24,9,150
342,22,14,149
364,20,14,148
387,17,14,146
408,12,12,145
430,8,14,145
452,7,12,145
473,11,9,142
496,10,11,139
518,3,11,133
540,-11,14,134
567,-33,10,145
583,-42,15,173
606,-60,31,225
627,-76,61,264
649,-35,66,306
671,55,64,319
692,60,73,271
715,23,69,250
737,54,56,227
758,77,38,185
780,0,0,0
802,75,22,143
823,83,21,130
845,99,13,112
868,99,-9,99
889,64,-22,92
911,32,-22,93
933,36,-18,80
956,74,-25,60
976,87,-49,48
998,75,-58,47
1021,48,-57,50
1042,32,-57,51
1064,25,-48,60
1087,22,-38,62
1108,18,-35,57
1130,3,-34,62
1153,-25,-26,49
1174,-47,-20,44
1196,-72,-20,67
1218,-72,-25,64
1241,-85,-19,71
1261,-80,-14,91
1284,-90,0,100
1306,-101,15,115
1327,-103,26,118
1349,-95,24,121
1373,-75,32,150
1393,0,0,0
1415,-42,50,197
1437,-46,62,225
1458,-33,64,244
1480,14,64,262
1502,64,54,264
1523,55,51,241
1546,27,62,228
1568,25,50,206
1590,0,0,0
1611,57,32,184
1633,57,30,175
1654,62,33,173
1677,63,27,163
1698,62,15,146
1719,60,11,135
1742,55,8,129
1763,52,9,120
1786,49,7,116
1807,48,2,116
1831,38,1,118
1851,32,1,123
1873,32,1,128
1895,32,0,134
1917,32,-1,142
1939,31,3,145
1961,25,5,153
1983,25,8,156
