timestamp,acc_x,acc_y,acc_z
0,0,0,0
1,0,0,0
2,26,-138,158
2,16,-134,158
3,5,-134,160
4,7,-132,163
5,9,-135,162
5,12,-136,164
6,0,0,0
7,10,-132,163
8,6,-135,164
9,3,-133,164
10,0,-132,161
11,-2,-131,161
16,-1,-133,159
18,0,-132,160
18,0,-132,157
19,0,-129,160
19,1,-132,159
20,2,-132,159
26,0,-130,160
27,0,-128,162
27,0,-128,163
32,2,-129,164
33,3,-128,166
34,0,0,0
34,3,-127,163
35,4,-130,165
36,2,-129,165
37,4,-130,163
37,4,-131,170
39,0,0,0
40,3,-129,168
41,5,-134,165
41,6,-134,160
42,4,-133,157
43,-1,-135,154
43,-3,-136,153
44,0,-135,152
50,-2,-136,151
51,1,-137,154
52,4,-137,154
53,5,-135,156
56,11,-137,157
56,12,-135,157
59,13,-136,159
59,8,-135,162
60,4,-131,162
60,3,-132,162
60,6,-134,163
68,6,-133,165
68,7,-132,163
70,9,-134,166
71,11,-134,167
72,7,-132,167
72,5,-135,166
73,5,-138,166
74,7,-138,160
74,7,-136,163
75,7,-133,164
75,4,-136,163
76,4,-138,163
77,6,-137,166
78,1,-136,161
85,1,-137,164
85,1,-138,166
86,0,-136,165
86,0,-136,161
87,1,-137,158
88,7,-138,157
89,8,-140,155
89,7,-138,156
90,7,-141,161
91,7,-139,160
91,6,-140,162
92,6,-142,165
92,9,-143,168
93,11,-143,166
93,10,-146,165
94,10,-146,166
94,11,-146,165
95,8,-144,167
101,6,-145,167
102,7,-146,165
102,7,-147,166
103,6,-149,167
103,9,-151,165
104,9,-152,163
104,9,-153,162
105,8,-153,159
105,8,-151,159
106,8,-152,160
106,5,-154,162
106,7,-154,159
107,8,-156,157
108,8,-153,158
108,8,-156,160
128,9,-155,163
149,8,-154,165
172,9,-155,162
193,9,-156,161
217,8,-157,164
237,7,-155,164
259,7,-156,165
282,9,-156,165
302,14,-158,166
325,17,-155,169
347,11,-158,166
369,8,-157,163
391,10,-158,160
413,7,-157,159
435,6,-158,160
456,3,-157,161
478,3,-158,160
499,4,-158,161
522,4,-158,162
544,5,-158,164
565,6,-158,165
588,10,-158,163
610,9,-162,164
633,6,-160,168
653,10,-164,170
675,10,-163,175
698,17,-164,186
719,0,0,0
740,27,-175,210
761,0,0,0
783,38,-172,217
804,46,-179,208
827,50,-182,198
849,47,-181,183
870,45,-183,165
893,32,-175,143
914,14,-177,125
937,1,-175,120
959,-29,-162,120
981,-63,-158,120
1003,-100,-155,121
1023,-130,-144,118
1045,-140,-140,122
1068,-142,-134,113
1090,-129,-137,111
1112,-118,-136,121
1133,-114,-134,124
1156,-110,-142,135
1178,-100,-139,149
1198,-90,-134,150
1221,-74,-138,155
1243,-50,-132,157
1264,-11,-137,155
1287,42,-148,162
1309,123,-153,185
1332,192,-177,201
1359,0,0,0
1373,165,-222,152
1407,136,-216,125
1417,105,-219,103
1439,74,-223,87
1460,60,-212,87
1483,53,-195,94
1504,54,-186,99
1527,57,-183,108
1551,52,-165,118
1571,32,-152,127
1593,20,-139,135
1615,15,-123,155
1637,-5,-119,186
1657,0,0,0
1683,-71,-98,201
1701,-53,-111,199
1723,-57,-113,211
1745,-102,-96,210
1768,-140,-94,196
1790,-140,-115,186
1811,-123,-114,186
1833,-108,-110,180
1853,-96,-114,175
1877,-78,-116,174
1898,-62,-115,166
1920,-47,-109,162
1943,-32,-109,156
1966,-14,-113,154
1987,6,-116,152
